ID,Unicode
7324,U+3057
7325,U+3078
7326,U+305D
7327,U+308D
7328,U+3068
7329,U+306A
7330,U+3057
7331,U+3066
7332,U+3042
7333,U+307F
7334,U+306B
7335,U+3066
7336,U+3059
7337,U+304F
7338,U+3044
7339,U+3078
7340,U+3055
7341,U+307E
7342,U+3059
7343,U+3078
7344,U+3057
7345,U+3057
7346,U+3059
7347,U+304F
7349,U+3042
7350,U+308B
7351,U+3068
7352,U+304D
7353,U+306B
7354,U+306F
7355,U+3044
7356,U+307B
7357,U+3092
7358,U+306E
7359,U+3078
7360,U+3066
7361,U+3059
7362,U+304F
7363,U+3075
7364,U+3057
7365,U+3072
7366,U+306F
7367,U+3082
7368,U+306E
7370,U+306E
7371,U+3044
7372,U+308D
7373,U+3072
7374,U+304B
7375,U+305F
7376,U+3042
7377,U+308A
7378,U+306E
7379,U+306E
7380,U+306E
7381,U+307B
7382,U+306B
7383,U+305F
7384,U+307E
7385,U+306E
7386,U+306F
7387,U+3068
7388,U+3082
7389,U+306B
7390,U+308F
7391,U+308A
7393,U+307F
7394,U+306F
7395,U+304B
7396,U+308A
7397,U+3092
7398,U+3088
7399,U+304F
7400,U+304B
7401,U+304D
7402,U+3066
7403,U+306B
7405,U+3053
7406,U+3057
7407,U+3092
7408,U+3066
7410,U+3059
7411,U+304F
7412,U+3046
7413,U+3061
7414,U+306E
7415,U+3066
7416,U+3086
7417,U+3084
7418,U+3046
7419,U+306F
7420,U+307B
7421,U+3068
7422,U+304D
7423,U+306B
7424,U+3055
7425,U+307E
7427,U+3066
7428,U+306F
7429,U+306E
7430,U+305D
7432,U+306E
7433,U+304F
7434,U+306B
7435,U+3059
7436,U+3057
7437,U+3072
7438,U+306F
7439,U+306E
7440,U+3059
7441,U+3044
7442,U+3082
7443,U+306E
7444,U+306F
7445,U+306B
7446,U+3057
7447,U+306E
7448,U+306F
7449,U+3092
7450,U+3088
7451,U+304F
7452,U+3088
7453,U+3057
7454,U+3066
7455,U+3044
7456,U+3093
7457,U+306B
7458,U+3066
7459,U+3042
7462,U+306B
7463,U+3059
7464,U+3053
7465,U+3057
7466,U+305F
7467,U+307E
7468,U+306B
7469,U+306E
7470,U+3057
7471,U+306B
7472,U+3059
7473,U+3053
7474,U+3057
7475,U+3068
7476,U+3084
7477,U+304D
7479,U+3092
7480,U+3088
7481,U+304D
7482,U+304B
7483,U+3093
7484,U+3057
7485,U+3066
7486,U+306B
7487,U+304B
7488,U+3051
7489,U+3066
7491,U+3059
7494,U+307E
7495,U+308A
7498,U+306F
7499,U+3057
7500,U+3088
7501,U+308D
7502,U+3057
7503,U+3072
7504,U+306F
7505,U+306E
7506,U+306B
7508,U+306E
7509,U+306E
7510,U+3092
7511,U+306E
7512,U+304F
7513,U+306E
7515,U+304B
7516,U+308A
7517,U+304D
7518,U+308A
7519,U+306E
7520,U+306E
7521,U+304F
7522,U+306B
7526,U+3066
7527,U+3055
7528,U+3089
7529,U+3078
7530,U+3057
7531,U+3089
7532,U+304F
7533,U+3078
7534,U+304A
7535,U+304D
7536,U+306E
7537,U+3042
7538,U+304F
7539,U+3092
7540,U+3044
7541,U+3057
7543,U+3066
7544,U+3066
7546,U+3089
7547,U+304F
7548,U+304B
7549,U+308F
7550,U+304B
7551,U+3057
7552,U+306E
7553,U+3057
7554,U+304D
7555,U+3092
7556,U+306E
7557,U+306E
7558,U+3078
7559,U+3092
7560,U+3059
7561,U+3053
7563,U+3078
7564,U+305F
7565,U+307E
7566,U+3092
7567,U+308F
7568,U+308A
7569,U+3053
7570,U+307F
7571,U+3092
7572,U+306E
7573,U+307F
7574,U+305F
7575,U+308C
7576,U+306C
7577,U+3092
7578,U+308F
7579,U+308A
7580,U+308B
7581,U+306A
7582,U+308A
7583,U+3057
7584,U+306E
7586,U+306B
7587,U+307B
7588,U+3078
7589,U+3092
7590,U+3092
7591,U+306E
7592,U+3092
7593,U+3059
7594,U+3053
7595,U+3057
7596,U+3089
7597,U+308A
7598,U+3068
7599,U+3075
7600,U+308A
7601,U+304B
7602,U+3051
7603,U+306B
7604,U+3088
7605,U+304F
7606,U+3080
7607,U+3059
7608,U+3078
7609,U+3057
7610,U+3072
7611,U+306F
7612,U+3072
7613,U+304D
7614,U+3082
7615,U+306E
7616,U+3059
7617,U+3044
7618,U+3082
7619,U+306E
7620,U+3055
7621,U+3089
7622,U+3082
7623,U+306E
7624,U+3055
7625,U+3057
7626,U+307F
7627,U+308F
7628,U+3093
7629,U+3082
7630,U+306E
7631,U+308F
7633,U+3082
7634,U+306E
7635,U+3053
7636,U+3057
7637,U+306B
7638,U+306F
7639,U+3057
7640,U+3066
7641,U+3055
7642,U+306D
7643,U+306B
7644,U+3059
7645,U+3057
7646,U+3092
7648,U+3082
7649,U+3068
7650,U+3046
7652,U+304F
7653,U+3057
7654,U+304D
7655,U+3082
7656,U+306E
7657,U+306A
7658,U+308A
7659,U+306F
7660,U+3057
7661,U+3084
7663,U+3093
7664,U+3092
7666,U+3066
7667,U+3068
7668,U+304D
7669,U+306E
7670,U+306E
7671,U+306B
7672,U+308F
7673,U+308A
7675,U+307F
7676,U+3057
7677,U+306E
7679,U+306A
7681,U+3053
7682,U+3080
7683,U+306A
7684,U+308A
7685,U+306E
7687,U+3053
7689,U+3089
7690,U+3078
7691,U+306B
7692,U+3057
7693,U+3066
7694,U+306B
7695,U+3057
7696,U+3072
7697,U+3078
7698,U+306F
7699,U+3068
7700,U+3088
7701,U+308D
7702,U+3057
7703,U+306E
7704,U+306E
7705,U+306E
7706,U+307B
7707,U+306A
7708,U+308B
7709,U+3092
7710,U+3057
7711,U+306F
7713,U+3057
7714,U+304F
7715,U+3082
7716,U+3078
7717,U+3086
7719,U+3066
7720,U+3059
7721,U+3044
7722,U+3093
7723,U+3075
7724,U+3068
7725,U+304D
7726,U+3092
7727,U+306E
7728,U+306E
7730,U+3075
7731,U+304B
7732,U+304F
7733,U+307B
7734,U+308A
7735,U+3068
7736,U+308A
7738,U+3059
7739,U+3057
7740,U+306E
7741,U+3092
7742,U+306B
7743,U+307B
7744,U+306B
7745,U+3064
7746,U+3089
7747,U+304B
7748,U+308A
7749,U+304D
7750,U+308A
7751,U+306E
7752,U+3092
7753,U+306B
7755,U+3088
7756,U+304F
7757,U+304D
7758,U+308C
7759,U+3044
7760,U+306B
7761,U+3055
7762,U+3089
7764,U+3068
7765,U+308A
7766,U+306E
7768,U+3068
7769,U+308C
7770,U+306C
7771,U+3084
7772,U+3046
7773,U+306B
7774,U+3057
7775,U+3066
7776,U+306B
7777,U+305F
7778,U+307E
7779,U+3092
7780,U+308F
7782,U+3068
7783,U+304D
7784,U+3092
7785,U+3059
7786,U+3053
7787,U+3057
7788,U+306E
7789,U+306E
7790,U+3092
7791,U+306B
7792,U+3057
7793,U+3066
7794,U+3059
7795,U+3053
7796,U+3057
7797,U+3072
7798,U+308D
7799,U+3066
7800,U+305F
7801,U+307E
7802,U+306B
7803,U+306E
7805,U+3092
7806,U+3059
7807,U+3053
7808,U+3057
7810,U+308A
7812,U+306E
7813,U+3092
7814,U+3088
7815,U+304F
7816,U+306B
7817,U+3066
7818,U+3088
7819,U+304F
7820,U+304F
7821,U+308A
7822,U+306B
7823,U+3057
7824,U+3066
7825,U+306E
7826,U+306C
7827,U+304B
7828,U+3092
7829,U+3088
7830,U+304F
7831,U+3066
7832,U+3092
7833,U+3057
7834,U+305F
7835,U+306B
7836,U+3075
7837,U+305F
7838,U+3092
7839,U+3088
7840,U+304F
7843,U+3057
7844,U+306C
7845,U+304B
7846,U+306E
7847,U+306A
7848,U+308B
7849,U+3068
7851,U+306B
7852,U+3092
7853,U+304A
7854,U+308D
7855,U+3057
7856,U+3057
7857,U+304A
7858,U+304D
7859,U+3066
7860,U+3068
7861,U+308A
7862,U+3044
7863,U+3059
7864,U+3078
7865,U+3057
7866,U+306B
7867,U+3072
7869,U+304B
7870,U+308F
7871,U+3092
7873,U+308A
7874,U+306E
7875,U+306F
7876,U+308F
7877,U+3057
7878,U+3066
7879,U+3075
7880,U+3078
7881,U+3057
7883,U+3093
7884,U+3061
7885,U+3084
7886,U+308F
7887,U+3093
7888,U+3044
7889,U+304D
7890,U+3068
7891,U+308A
7892,U+304B
7893,U+306A
7894,U+3055
7895,U+3057
7896,U+307F
7897,U+306B
7898,U+3066
7899,U+3082
7900,U+3072
7902,U+308D
7903,U+3042
7904,U+308A
7905,U+306E
7906,U+304F
7907,U+3059
7909,U+306E
7910,U+304F
7911,U+3059
7912,U+308A
7913,U+306A
7914,U+308A
7915,U+306E
7916,U+306F
7917,U+306B
7918,U+3066
7919,U+306F
7920,U+306E
7921,U+305F
7922,U+307E
7923,U+306B
7924,U+3066
7925,U+3059
7926,U+308C
7927,U+3082
7928,U+306E
7930,U+307E
7931,U+306B
7932,U+3066
7933,U+3082
7934,U+3088
7935,U+3057
7936,U+3082
7937,U+305F
7938,U+307E
7939,U+3088
7940,U+3057
7941,U+305F
7942,U+307E
7943,U+3092
7945,U+3066
7946,U+306B
7947,U+3057
7948,U+306B
7949,U+306B
7950,U+306E
7951,U+3092
7952,U+3057
7953,U+3092
7954,U+304D
7955,U+3092
7956,U+3082
7958,U+308B
7959,U+306B
7960,U+306E
7961,U+304D
7962,U+3088
7963,U+308A
7965,U+306F
7966,U+308B
7968,U+304D
7969,U+307E
7970,U+3042
7971,U+3066
7972,U+3092
7973,U+3080
7974,U+304D
7975,U+3066
7977,U+306B
7978,U+3092
7979,U+3059
7980,U+3053
7981,U+3057
7982,U+3066
7984,U+3078
7985,U+306E
7986,U+305F
7987,U+307E
7988,U+3092
7989,U+307E
7990,U+3057
7991,U+3042
7992,U+3042
7993,U+3089
7994,U+306B
7995,U+3066
7997,U+306F
7998,U+304D
7999,U+308F
8001,U+3082
8003,U+308F
8004,U+3093
8005,U+306B
8006,U+3066
8007,U+306F
8008,U+306B
8009,U+3093
8011,U+304F
8012,U+304B
8013,U+308F
8014,U+3055
8015,U+307F
8016,U+305D
8017,U+304B
8019,U+305D
8020,U+304B
8021,U+306F
8022,U+3044
8023,U+308C
8024,U+306B
8025,U+3066
8026,U+3082
8027,U+306B
8028,U+3059
8029,U+3057
8030,U+3082
8031,U+3059
8032,U+308B
8033,U+306F
8034,U+3057
8035,U+306E
8036,U+306E
8037,U+306E
8038,U+3092
8039,U+306B
8040,U+304B
8041,U+3051
8043,U+306B
8044,U+3082
8045,U+307F
8046,U+306A
8047,U+308B
8048,U+3075
8049,U+308B
8050,U+3072
8051,U+306B
8052,U+304B
8053,U+3051
8054,U+304A
8055,U+308D
8056,U+3057
8058,U+306B
8059,U+3066
8060,U+3092
8061,U+306B
8062,U+3066
8063,U+306E
8064,U+3092
8066,U+308A
8068,U+306E
8069,U+306E
8070,U+3078
8071,U+3088
8072,U+308A
8073,U+3059
8075,U+3057
8076,U+3066
8077,U+306B
8078,U+3057
8079,U+3066
8080,U+3059
8081,U+3078
8082,U+3057
8083,U+3082
8084,U+306E
8085,U+3082
8086,U+306E
8087,U+308F
8088,U+3093
8090,U+306F
8091,U+3057
8092,U+304D
8094,U+306B
8096,U+304F
8097,U+3089
8098,U+3082
8099,U+306E
8100,U+3057
8101,U+3064
8102,U+304F
8103,U+3082
8104,U+306E
8105,U+306E
8106,U+3088
8107,U+308A
8108,U+307E
8109,U+306E
8110,U+306E
8111,U+3092
8112,U+3059
8113,U+3053
8114,U+3057
8115,U+3066
8118,U+306D
8121,U+305F
8123,U+306E
8124,U+3092
8125,U+3042
8127,U+304D
8128,U+306B
8129,U+3092
8130,U+3055
8131,U+308A
8132,U+3059
8133,U+306B
8134,U+306E
8135,U+306E
8136,U+3078
8137,U+3088
8138,U+304F
8139,U+3064
8140,U+3051
8141,U+3066
8142,U+308B
8143,U+3078
8144,U+3057
8146,U+3066
8147,U+3072
8148,U+306F
8149,U+3044
8150,U+3072
8151,U+304D
8152,U+306B
8153,U+306F
8154,U+306E
8155,U+3092
8157,U+3051
8158,U+3066
8159,U+3088
8160,U+3057
8161,U+3055
8162,U+304B
8163,U+306A
8164,U+3082
8165,U+306E
8166,U+308F
8167,U+3093
8168,U+306B
8169,U+3082
8171,U+3057
8172,U+3057
8173,U+3057
8174,U+3066
8175,U+306E
8177,U+308C
8178,U+306F
8179,U+307B
8180,U+3078
8181,U+3057
8183,U+3057
8184,U+304D
8185,U+305F
8186,U+307E
8188,U+306E
8189,U+306B
8190,U+308C
8192,U+3057
8193,U+3066
8194,U+3057
8195,U+306B
8196,U+3059
8197,U+308B
8199,U+306E
8200,U+3068
8202,U+3075
8203,U+306B
8204,U+3066
8205,U+306F
8207,U+308C
8208,U+3092
8209,U+3086
8210,U+306F
8211,U+306A
8212,U+306F
8213,U+306E
8214,U+306A
8215,U+308A
8216,U+306E
8217,U+306F
8218,U+305F
8219,U+307E
8220,U+306E
8221,U+3092
8222,U+3068
8223,U+308A
8224,U+3057
8225,U+304B
8226,U+306B
8227,U+306B
8228,U+3066
8229,U+3088
8230,U+304F
8231,U+306E
8232,U+306F
8233,U+3057
8235,U+306B
8236,U+3092
8237,U+3057
8238,U+3064
8239,U+3066
8240,U+3088
8241,U+304F
8242,U+306F
8244,U+3084
8245,U+305F
8246,U+308B
8247,U+3092
8248,U+306B
8249,U+3066
8250,U+3088
8251,U+304F
8252,U+3059
8253,U+308A
8254,U+3066
8255,U+3053
8256,U+307E
8257,U+304B
8258,U+306A
8259,U+308B
8260,U+3075
8261,U+308B
8262,U+3072
8263,U+306B
8265,U+3075
8266,U+308B
8267,U+3072
8268,U+3092
8269,U+306B
8270,U+3066
8271,U+3068
8272,U+306E
8273,U+3075
8274,U+308B
8275,U+3072
8276,U+305F
8277,U+308B
8278,U+3068
8279,U+306B
8280,U+3066
8281,U+306A
8282,U+308A
8283,U+3092
8284,U+3078
8285,U+3092
8286,U+3059
8288,U+308A
8289,U+306E
8290,U+3072
8291,U+306F
8292,U+306C
8293,U+304D
8295,U+307E
8296,U+306E
8298,U+3064
8299,U+304D
8300,U+3092
8301,U+306F
8302,U+3075
8303,U+308A
8304,U+304B
8305,U+3051
8306,U+3066
8307,U+3059
8308,U+3078
8310,U+306B
8311,U+3082
8313,U+3059
8314,U+307E
8315,U+3057
8316,U+3082
8317,U+306E
8318,U+306E
8319,U+3078
8320,U+3075
8321,U+308A
8322,U+304B
8323,U+3051
8324,U+3066
8325,U+3059
8326,U+306B
8328,U+304B
8329,U+3051
8330,U+3066
8331,U+3059
8332,U+306B
8333,U+3066
8335,U+306B
8336,U+3092
8338,U+308A
8339,U+3059
8341,U+3057
8342,U+306B
8343,U+3066
8344,U+3059
8346,U+306F
8347,U+306E
8348,U+3057
8349,U+304D
8350,U+3092
8351,U+307B
8352,U+308F
8353,U+308A
8354,U+3092
8355,U+306E
8356,U+3051
8357,U+304B
8358,U+308A
8359,U+3092
8360,U+3086
8361,U+3092
8362,U+3088
8363,U+304F
8364,U+3059
8365,U+308A
8366,U+3066
8367,U+306E
8368,U+306B
8369,U+3059
8370,U+308A
8371,U+3064
8372,U+3051
8373,U+304B
8374,U+3059
8375,U+3092
8376,U+3068
8377,U+308A
8378,U+306E
8379,U+306B
8380,U+306B
8381,U+3066
8382,U+3088
8383,U+304F
8384,U+3059
8385,U+308A
8386,U+306E
8387,U+3053
8388,U+308C
8389,U+3092
8390,U+306B
8391,U+3066
8392,U+3057
8393,U+3055
8395,U+3078
8396,U+306E
8397,U+306E
8398,U+306E
8399,U+3092
8400,U+307E
8403,U+3066
8404,U+305D
8405,U+308D
8406,U+3068
8407,U+304B
8408,U+304D
8409,U+307E
8410,U+308F
8411,U+3057
8412,U+308B
8415,U+306B
8416,U+3057
8417,U+3066
8418,U+306E
8419,U+3092
8420,U+3068
8421,U+3082
8422,U+306B
8423,U+3066
8424,U+3068
8425,U+304F
8426,U+3068
8427,U+3066
8428,U+3092
8429,U+3066
8430,U+3088
8431,U+304F
8432,U+3059
8433,U+308A
8435,U+3068
8436,U+3046
8437,U+3092
8438,U+3044
8439,U+308C
8440,U+308B
8441,U+3082
8442,U+306E
8443,U+306B
8444,U+3092
8445,U+3051
8446,U+3059
8447,U+308C
8448,U+3066
8449,U+3057
8451,U+306E
8452,U+3082
8453,U+305F
8454,U+304F
8455,U+308F
8456,U+3048
8457,U+3089
8458,U+308C
8459,U+308B
8460,U+3082
8461,U+306E
8465,U+306F
8466,U+306E
8467,U+3092
8468,U+3066
8469,U+3088
8470,U+3057
8474,U+304D
8475,U+308A
8476,U+3066
8477,U+3088
8478,U+3057
8479,U+306E
8480,U+307F
8481,U+308A
8482,U+306A
8483,U+306B
8484,U+306B
8487,U+308B
8488,U+3078
8489,U+3057
8490,U+306F
8491,U+306E
8492,U+304F
8493,U+3059
8494,U+308A
8495,U+306A
8496,U+308A
8497,U+306E
8498,U+306F
8499,U+307E
8500,U+308F
8501,U+308A
8502,U+306E
8503,U+306E
8506,U+3044
8507,U+306B
8508,U+304D
8510,U+306B
8511,U+3092
8513,U+3092
8514,U+3088
8515,U+304F
8516,U+3072
8517,U+306E
8518,U+3057
8519,U+304D
8521,U+306E
8522,U+3078
8523,U+308F
8524,U+308A
8525,U+3057
8526,U+306E
8527,U+3068
8528,U+3051
8529,U+306C
8530,U+3084
8531,U+3046
8532,U+306B
8533,U+308B
8534,U+3078
8535,U+3057
8536,U+3057
8537,U+3092
8538,U+306B
8539,U+3066
8540,U+3064
8541,U+307F
8542,U+306B
8543,U+3066
8544,U+3082
8545,U+3066
8546,U+3092
8547,U+306E
8548,U+3078
8549,U+306B
8550,U+3057
8551,U+3088
8552,U+304F
8553,U+3057
8554,U+3068
8555,U+304D
8556,U+3044
8557,U+3057
8558,U+3057
8559,U+3066
8560,U+306E
8561,U+306E
8562,U+3088
8563,U+308A
8564,U+308F
8565,U+308A
8566,U+3066
8567,U+3092
8568,U+3068
8569,U+308A
8570,U+3044
8571,U+3057
8572,U+3092
8573,U+3088
8574,U+304D
8575,U+307B
8577,U+3082
8578,U+3082
8579,U+304D
8580,U+308A
8581,U+3066
8582,U+306E
8583,U+306B
8584,U+3055
8585,U+3057
8586,U+3059
8587,U+3053
8588,U+3057
8589,U+306B
8590,U+304B
8592,U+308F
8593,U+3055
8594,U+304B
8595,U+3055
8596,U+3093
8597,U+305B
8598,U+3046
8599,U+304B
8600,U+307F
8601,U+305D
8603,U+3066
8604,U+3088
8605,U+308D
8606,U+3057
8607,U+306E
8608,U+3042
8609,U+3093
8610,U+304B
8611,U+3051
8613,U+3068
8614,U+3088
8615,U+3057
8616,U+306E
8617,U+3055
8618,U+3057
8619,U+3053
8620,U+307F
8621,U+3072
8623,U+306B
8624,U+3057
8625,U+306E
8626,U+305F
8628,U+307B
8629,U+306E
8630,U+3092
8631,U+3068
8632,U+308A
8633,U+307B
8634,U+306E
8635,U+3092
8636,U+3044
8637,U+308C
8638,U+3088
8639,U+304F
8640,U+3068
8641,U+304D
8642,U+307B
8643,U+3053
8644,U+307E
8645,U+304B
8647,U+308B
8648,U+306B
8649,U+3066
8650,U+3057
8651,U+3057
8652,U+308A
8653,U+306B
8654,U+3066
8655,U+306E
8656,U+3055
8657,U+306B
8658,U+3066
8659,U+3057
8660,U+3044
8661,U+308C
8662,U+3068
8663,U+304F
8664,U+3068
8665,U+3072
8666,U+308D
8668,U+3057
8669,U+3078
8670,U+3051
8671,U+3057
8672,U+304B
8673,U+307E
8674,U+304B
8675,U+3059
8676,U+3053
8677,U+3057
8678,U+3075
8679,U+308A
8680,U+304B
8681,U+3051
8682,U+3053
8683,U+306C
8684,U+3084
8685,U+3046
8686,U+306B
8687,U+3084
8688,U+304D
8689,U+3046
8691,U+304F
8692,U+304F
8693,U+304D
8694,U+308A
8695,U+3066
8696,U+306F
8699,U+306B
8700,U+3075
8701,U+3078
8703,U+3082
8704,U+304D
8705,U+306A
8706,U+308A
8707,U+3068
8708,U+3082
8709,U+306B
8710,U+306A
8711,U+308A
8713,U+3082
8714,U+3072
8715,U+306B
8716,U+307E
8717,U+304B
8718,U+3059
8719,U+3078
8720,U+3057
8721,U+306E
8723,U+3092
8725,U+308A
8726,U+3068
8727,U+3046
8729,U+3092
8731,U+3044
8732,U+308C
8733,U+306A
8734,U+308B
8735,U+306B
8736,U+3066
8737,U+3057
8738,U+308A
8739,U+3066
8740,U+3075
8741,U+304B
8742,U+304D
8743,U+306B
8744,U+307B
8745,U+305D
8746,U+304D
8747,U+306E
8748,U+306B
8750,U+305B
8751,U+308F
8752,U+3057
8753,U+304F
8754,U+304B
8756,U+308C
8757,U+306F
8758,U+306B
8759,U+3075
8760,U+3078
8761,U+306B
8762,U+3092
8763,U+306B
8765,U+307E
8767,U+3046
8768,U+306B
8769,U+306B
8770,U+3081
8771,U+306B
8772,U+3066
8773,U+306B
8774,U+3080
8775,U+3059
8776,U+3078
8777,U+3057
8778,U+306F
8779,U+306F
8780,U+3084
8781,U+304F
8783,U+3055
8784,U+308B
8785,U+3082
8786,U+306E
8787,U+306A
8788,U+308A
8789,U+3044
8790,U+3057
8791,U+304D
8792,U+306B
8793,U+3057
8794,U+3084
8796,U+3093
8797,U+306E
8798,U+306E
8799,U+306E
8800,U+306B
8801,U+3066
8802,U+3059
8803,U+3092
8804,U+3057
8805,U+3092
8806,U+3068
8807,U+308A
8808,U+3066
8809,U+3080
8810,U+3059
8811,U+304B
8812,U+306F
8813,U+305B
8814,U+3093
8815,U+306B
8816,U+304D
8817,U+308A
8818,U+306A
8819,U+308A
8820,U+3068
8821,U+3082
8822,U+306B
8823,U+305B
8825,U+3057
8826,U+3084
8827,U+306B
8828,U+306F
8829,U+3057
8830,U+3084
8831,U+3057
8832,U+3075
8833,U+304B
8834,U+306A
8835,U+304B
8836,U+306A
8837,U+306A
8838,U+308A
8839,U+3057
8840,U+306E
8841,U+306F
8842,U+306E
8843,U+3092
8844,U+306B
8845,U+3064
8846,U+3051
8847,U+307B
8848,U+3068
8849,U+304B
8850,U+3057
8851,U+306B
8853,U+308C
8854,U+3066
8855,U+3057
8856,U+306B
8857,U+3066
8858,U+3078
8859,U+3093
8860,U+306F
8861,U+3084
8862,U+304F
8863,U+3053
8864,U+3057
8865,U+3078
8866,U+3042
8867,U+3064
8870,U+3066
8872,U+307E
8873,U+3092
8874,U+308F
8875,U+308A
8876,U+3088
8878,U+3068
8879,U+304D
8880,U+3082
8881,U+306B
8882,U+3066
8883,U+3053
8884,U+3057
8885,U+306E
8886,U+3078
8887,U+3092
8888,U+3059
8889,U+3053
8891,U+3082
8892,U+306B
8893,U+3066
8894,U+3053
8895,U+3057
8896,U+3092
8897,U+304B
8898,U+3093
8899,U+3066
8900,U+3093
8901,U+306E
8902,U+306E
8903,U+3078
8904,U+3082
8905,U+3059
8906,U+3053
8907,U+3057
8908,U+306B
8909,U+3066
8910,U+305D
8911,U+308D
8912,U+3068
8913,U+304B
8914,U+304D
8916,U+308F
8917,U+3057
8918,U+308B
8919,U+306A
8920,U+308A
8922,U+3088
8923,U+308A
8924,U+3092
8925,U+3059
8926,U+3053
8927,U+3057
8928,U+306B
8929,U+3066
8930,U+3068
8931,U+304D
8932,U+3092
8934,U+304D
8935,U+304F
8936,U+306B
8937,U+3066
8938,U+3082
8939,U+3046
8940,U+3061
8942,U+3081
8943,U+306B
8944,U+3057
8945,U+3068
8946,U+3082
8948,U+306B
8950,U+3075
8951,U+306B
8952,U+306F
8953,U+3068
8954,U+3057
8955,U+304D
8956,U+3082
8957,U+306E
8958,U+306A
8959,U+308A
8960,U+3072
8961,U+306F
8962,U+3082
8963,U+306E
8964,U+3055
8965,U+306D
8966,U+3082
8967,U+306E
8968,U+304B
8969,U+306A
8970,U+3059
8971,U+3078
8972,U+3057
8974,U+305F
8975,U+307E
8976,U+3092
8977,U+307E
8978,U+306B
8979,U+308F
8980,U+308A
8981,U+3053
8982,U+307F
8983,U+3088
8984,U+304F
8985,U+3068
8986,U+304D
8987,U+3066
8989,U+3092
8990,U+3059
8991,U+3053
8992,U+3057
8993,U+3044
8995,U+307E
8996,U+3093
8997,U+3046
8998,U+306E
8999,U+3059
9000,U+3053
9001,U+3057
9002,U+3055
9003,U+3068
9004,U+3046
9005,U+3092
9006,U+3082
9007,U+3059
9008,U+3053
9010,U+3092
9011,U+306B
9012,U+3066
9013,U+3057
9014,U+308A
9015,U+3053
9016,U+3057
9017,U+3066
9019,U+307E
9020,U+3053
9021,U+306A
9022,U+3078
9023,U+306B
9024,U+306E
9025,U+306F
9027,U+307B
9028,U+306B
9029,U+3066
9030,U+306B
9031,U+3092
9032,U+3075
9033,U+308A
9034,U+304B
9035,U+3051
9036,U+306C
9037,U+3084
9039,U+306B
9040,U+304D
9041,U+306B
9044,U+3057
9045,U+3084
9047,U+304B
9048,U+3051
9050,U+3057
9052,U+306F
9053,U+3092
9054,U+307B
9055,U+3092
9057,U+3066
9058,U+3081
9059,U+306E
9060,U+305F
9061,U+307E
9062,U+3092
9063,U+306B
9064,U+308F
9065,U+308A
9066,U+3053
9067,U+307F
9068,U+3092
9069,U+304D
9070,U+3066
9071,U+3088
9072,U+304F
9073,U+3068
9074,U+304D
9075,U+306E
9076,U+306E
9077,U+3078
9078,U+3059
9079,U+3053
9080,U+3057
9081,U+306B
9082,U+3066
9083,U+306B
9084,U+3053
9085,U+3051
9086,U+306C
9087,U+3084
9088,U+3046
9089,U+306B
9090,U+304B
9091,U+304D
9092,U+307E
9093,U+308F
9094,U+3057
9095,U+305F
9096,U+307E
9097,U+306E
9099,U+3068
9100,U+304D
9102,U+306C
9103,U+304D
9105,U+308D
9106,U+3057
9107,U+3057
9108,U+3089
9109,U+304F
9110,U+3059
9111,U+308C
9112,U+306F
9113,U+304D
9114,U+3086
9115,U+308B
9116,U+3078
9117,U+3092
9118,U+307B
9119,U+307B
9121,U+3059
9122,U+3044
9123,U+306E
9124,U+3046
9125,U+306B
9126,U+3066
9127,U+3075
9128,U+308B
9130,U+3059
9131,U+3053
9132,U+3057
9133,U+3064
9134,U+306E
9135,U+3092
9136,U+306B
9138,U+3051
9140,U+3068
9141,U+3046
9142,U+3092
9143,U+306E
9144,U+306B
9145,U+306F
9147,U+306E
9149,U+3066
9150,U+3088
9151,U+304F
9153,U+304D
9154,U+306E
9155,U+3078
9156,U+3088
9157,U+304F
9158,U+307E
9159,U+308F
9160,U+3059
9161,U+3057
9162,U+3092
9163,U+306B
9164,U+3059
9165,U+308B
9166,U+3068
9167,U+304D
9168,U+306F
9169,U+3044
9170,U+3075
9171,U+3093
9174,U+304B
9175,U+306B
9177,U+3057
9178,U+3066
9179,U+306E
9180,U+306E
9181,U+3078
9182,U+3059
9183,U+3078
9184,U+3057
9185,U+3044
9186,U+308C
9187,U+3082
9188,U+3057
9189,U+3066
9190,U+3092
9191,U+306C
9193,U+304A
9195,U+3057
9196,U+3088
9197,U+304F
9198,U+3057
9199,U+3066
9200,U+3078
9201,U+3057
9202,U+3057
9203,U+306E
9204,U+306B
9205,U+3082
9206,U+3057
9207,U+306E
9208,U+306F
9209,U+306E
9210,U+306A
9211,U+308A
9212,U+306E
9213,U+3092
9215,U+3044
9216,U+306B
9218,U+306F
9219,U+3044
9220,U+3081
9221,U+3066
9222,U+3068
9224,U+306B
9225,U+306E
9226,U+306A
9227,U+308A
9228,U+306B
9229,U+306F
9230,U+306E
9231,U+3092
9232,U+3080
9233,U+3057
9234,U+3066
9236,U+304B
9237,U+3051
9238,U+3059
9239,U+3078
9240,U+3057
9241,U+306E
9242,U+306B
9243,U+3066
9244,U+306B
9245,U+3092
9246,U+3057
9247,U+3066
9248,U+3092
9249,U+3092
9250,U+308A
9251,U+306B
9252,U+3057
9253,U+3066
9255,U+306B
9256,U+3066
9257,U+306B
9258,U+3066
9259,U+3068
9260,U+3075
9261,U+3061
9262,U+3068
9263,U+3092
