ID,Unicode
1933,U+3075,U+3057,U+306E
1934,U+3092,U+3042,U+3051
1935,U+3042,U+3051,U+3066
1936,U+306E,U+305F,U+307E
1937,U+306B,U+3066,U+3059
1938,U+3066,U+3059,U+304F
1939,U+3059,U+304F,U+3044
1940,U+3055,U+307E,U+3059
1941,U+307E,U+3059,U+3078
1942,U+3059,U+3078,U+3057
1943,U+3059,U+304F,U+3044
1944,U+304F,U+3044,U+3042
1945,U+308B,U+3068,U+304D
1946,U+306F,U+3044,U+307B
1947,U+3066,U+3059,U+304F
1948,U+3059,U+304F,U+3075
1949,U+3072,U+304B,U+305F
1950,U+304B,U+305F,U+3042
1951,U+305F,U+3042,U+308A
1952,U+3068,U+3082,U+306B
1953,U+3082,U+306B,U+308F
1954,U+306B,U+308F,U+308A
1955,U+308F,U+308A,U+3053
1956,U+308A,U+3053,U+307F
1957,U+304B,U+308A,U+3092
1958,U+3088,U+304F,U+304B
1959,U+304F,U+304B,U+304D
1960,U+306B,U+3059,U+3053
1961,U+3059,U+3053,U+3057
1962,U+3066,U+3046,U+3059
1963,U+3046,U+3059,U+304F
1964,U+3046,U+3061,U+306E
1965,U+3084,U+3046,U+306F
1966,U+306B,U+3055,U+307E
1967,U+3055,U+307E,U+3057
1968,U+307E,U+3057,U+3066
1969,U+306E,U+305D,U+306F
1970,U+305D,U+306F,U+306E
1971,U+306F,U+306E,U+304F
1972,U+306E,U+304F,U+306B
1973,U+304F,U+306B,U+3059
1974,U+3059,U+3044,U+3082
1975,U+3044,U+3082,U+306E
1976,U+3092,U+3088,U+304F
1977,U+3088,U+304F,U+3088
1978,U+3042,U+3089,U+3072
1979,U+306B,U+3059,U+3053
1980,U+3059,U+3053,U+3057
1981,U+306B,U+3059,U+3053
1982,U+3059,U+3053,U+3057
1983,U+3068,U+3084,U+304D
1984,U+3088,U+304D,U+304B
1985,U+3093,U+3057,U+3066
1986,U+306B,U+304B,U+3051
1987,U+304B,U+3051,U+3066
1988,U+3051,U+3066,U+3080
1989,U+3066,U+3080,U+3059
1990,U+3057,U+3042,U+307E
1991,U+3042,U+307E,U+308A
1992,U+307E,U+308A,U+304B
1993,U+308A,U+304B,U+3089
1994,U+3088,U+308D,U+3057
1995,U+304B,U+308A,U+304D
1996,U+308A,U+304D,U+308A
1997,U+306E,U+304F,U+306B
1998,U+306B,U+3066,U+3055
1999,U+3066,U+3055,U+3089
2000,U+3055,U+3089,U+3078
2001,U+306E,U+3042,U+304F
2002,U+3042,U+304F,U+3092
2003,U+304F,U+3092,U+3044
2004,U+3057,U+3055,U+3066
2005,U+3089,U+304F,U+304B
2006,U+304F,U+304B,U+308F
2007,U+304B,U+308F,U+304B
2008,U+308F,U+304B,U+3057
2009,U+3057,U+304D,U+3092
2010,U+3092,U+3059,U+3053
2011,U+3059,U+3053,U+3057
2012,U+3078,U+305F,U+307E
2013,U+305F,U+307E,U+3092
2014,U+307E,U+3092,U+308F
2015,U+3092,U+308F,U+308A
2016,U+308F,U+308A,U+3053
2017,U+308A,U+3053,U+307F
2018,U+306E,U+307F,U+305F
2019,U+307F,U+305F,U+308C
2020,U+305F,U+308C,U+306C
2021,U+308C,U+306C,U+3092
2022,U+306C,U+3092,U+308F
2023,U+3092,U+308F,U+308A
2024,U+308B,U+306A,U+308A
2025,U+3092,U+3059,U+3053
2026,U+3059,U+3053,U+3057
2027,U+3089,U+308A,U+3068
2028,U+308A,U+3068,U+3075
2029,U+308A,U+304B,U+3051
2030,U+3088,U+304F,U+3080
2031,U+304F,U+3080,U+3059
2032,U+3080,U+3059,U+3078
2033,U+3059,U+3078,U+3057
2034,U+3072,U+304D,U+3082
2035,U+304D,U+3082,U+306E
2036,U+3059,U+3044,U+3082
2037,U+3044,U+3082,U+306E
2038,U+3055,U+3089,U+3082
2039,U+3089,U+3082,U+306E
2040,U+308F,U+3093,U+3082
2041,U+3093,U+3082,U+306E
2042,U+308F,U+3093,U+3082
2043,U+3093,U+3082,U+306E
2044,U+3055,U+306D,U+306B
2045,U+306D,U+306B,U+3059
2046,U+3068,U+3046,U+3064
2047,U+3046,U+3064,U+304F
2048,U+3064,U+304F,U+3057
2049,U+304F,U+3057,U+304D
2050,U+3057,U+304D,U+3082
2051,U+304D,U+3082,U+306E
2052,U+3082,U+306E,U+306A
2053,U+306E,U+306A,U+308A
2054,U+3057,U+3084,U+3046
2055,U+306B,U+3066,U+3068
2056,U+3066,U+3068,U+304D
2057,U+308F,U+308A,U+3053
2058,U+308A,U+3053,U+307F
2059,U+3053,U+307F,U+3057
2060,U+3057,U+3053,U+3080
2061,U+3053,U+3080,U+306A
2062,U+3080,U+306A,U+308A
2063,U+3053,U+3057,U+3089
2064,U+3057,U+3089,U+3078
2065,U+3068,U+3088,U+308D
2066,U+3088,U+308D,U+3057
2067,U+306A,U+308B,U+3092
2068,U+306F,U+3042,U+3057
2069,U+3042,U+3057,U+304F
2070,U+3078,U+3086,U+304D
2071,U+3086,U+304D,U+3066
2072,U+304D,U+3066,U+3059
2073,U+3066,U+3059,U+3044
2074,U+3093,U+3075,U+3068
2075,U+3075,U+3068,U+304D
2076,U+3092,U+3075,U+304B
2077,U+3075,U+304B,U+304F
2078,U+304B,U+304F,U+307B
2079,U+304F,U+307B,U+308A
2080,U+307B,U+308A,U+3068
2081,U+308A,U+3068,U+308A
2082,U+304B,U+308A,U+304D
2083,U+308A,U+304D,U+308A
2084,U+306B,U+3066,U+3088
2085,U+3066,U+3088,U+304F
2086,U+3088,U+304F,U+304D
2087,U+304F,U+304D,U+308C
2088,U+304D,U+308C,U+3044
2089,U+308C,U+3044,U+306B
2090,U+3044,U+306B,U+3055
2091,U+306B,U+3055,U+3089
2092,U+3055,U+3089,U+3078
2093,U+3089,U+3078,U+3068
2094,U+3078,U+3068,U+308A
2095,U+306E,U+3068,U+308C
2096,U+3068,U+308C,U+306C
2097,U+308C,U+306C,U+3084
2098,U+306C,U+3084,U+3046
2099,U+3084,U+3046,U+306B
2100,U+3046,U+306B,U+3057
2101,U+306B,U+3057,U+3066
2102,U+306B,U+305F,U+307E
2103,U+3092,U+308F,U+308A
2104,U+3092,U+3059,U+3053
2105,U+3059,U+3053,U+3057
2106,U+3066,U+3059,U+3053
2107,U+3059,U+3053,U+3057
2108,U+3053,U+3057,U+3072
2109,U+3057,U+3072,U+308D
2110,U+3066,U+305F,U+307E
2111,U+3092,U+3059,U+3053
2112,U+3059,U+3053,U+3057
2113,U+3053,U+3057,U+3075
2114,U+3057,U+3075,U+308A
2115,U+3075,U+308A,U+3066
2116,U+306E,U+3092,U+3088
2117,U+3092,U+3088,U+304F
2118,U+306B,U+3066,U+3088
2119,U+3066,U+3088,U+304F
2120,U+3088,U+304F,U+304F
2121,U+306B,U+3057,U+3066
2122,U+306E,U+306C,U+304B
2123,U+306C,U+304B,U+3092
2124,U+3092,U+3057,U+305F
2125,U+3075,U+305F,U+3092
2126,U+305F,U+3092,U+3088
2127,U+3092,U+3088,U+304F
2128,U+3088,U+304F,U+3057
2129,U+304F,U+3057,U+3066
2130,U+3057,U+306C,U+304B
2131,U+306C,U+304B,U+306E
2132,U+306A,U+308B,U+3068
2133,U+308B,U+3068,U+304D
2134,U+3068,U+304D,U+306B
2135,U+304A,U+308D,U+3057
2136,U+3057,U+304A,U+304D
2137,U+304A,U+304D,U+3066
2138,U+304D,U+3066,U+3068
2139,U+3066,U+3068,U+308A
2140,U+3068,U+308A,U+3044
2141,U+3059,U+3078,U+3057
2142,U+308F,U+3092,U+3068
2143,U+3092,U+3068,U+308A
2144,U+3075,U+3078,U+3057
2145,U+3061,U+3084,U+308F
2146,U+3084,U+308F,U+3093
2147,U+3055,U+3057,U+307F
2148,U+306B,U+3066,U+3082
2149,U+306E,U+304F,U+3059
2150,U+304F,U+3059,U+308A
2151,U+306E,U+304F,U+3059
2152,U+304F,U+3059,U+308A
2153,U+3059,U+308A,U+306A
2154,U+308A,U+306A,U+308A
2155,U+306B,U+3066,U+306F
2156,U+306E,U+305F,U+307E
2157,U+306B,U+3066,U+3059
2158,U+3066,U+3059,U+308C
2159,U+306E,U+305F,U+307E
2160,U+306B,U+3066,U+3082
2161,U+3066,U+3082,U+3088
2162,U+3082,U+3088,U+3057
2163,U+305F,U+307E,U+3092
2164,U+308B,U+3068,U+304D
2165,U+3092,U+3080,U+304D
2166,U+3080,U+304D,U+3066
2167,U+3059,U+3053,U+3057
2168,U+3089,U+306B,U+3066
2169,U+308F,U+3093,U+3082
2170,U+3093,U+3082,U+306E
2171,U+308F,U+3093,U+306B
2172,U+3093,U+306B,U+3066
2173,U+306B,U+3066,U+306F
2174,U+3066,U+306F,U+306B
2175,U+306F,U+306B,U+3093
2176,U+306B,U+3093,U+306B
2177,U+3093,U+306B,U+304F
2178,U+304B,U+308F,U+3055
2179,U+307F,U+305D,U+304B
2180,U+307F,U+305D,U+304B
2181,U+308C,U+306B,U+3066
2182,U+306B,U+3066,U+3082
2183,U+306B,U+304B,U+3051
2184,U+304B,U+3051,U+3066
2185,U+306A,U+308B,U+3075
2186,U+308B,U+3075,U+308B
2187,U+3075,U+308B,U+3072
2188,U+308B,U+3072,U+306B
2189,U+3072,U+306B,U+304B
2190,U+306B,U+304B,U+3051
2191,U+304A,U+308D,U+3057
2192,U+308D,U+3057,U+3092
2193,U+3092,U+3068,U+308A
2194,U+3088,U+308A,U+3059
2195,U+308A,U+3059,U+3053
2196,U+3059,U+3053,U+3057
2197,U+306B,U+3057,U+3066
2198,U+3059,U+3078,U+3057
2199,U+3057,U+304D,U+3066
2200,U+306B,U+3092,U+304F
2201,U+304F,U+3082,U+306E
2202,U+3059,U+3053,U+3057
2203,U+3066,U+3088,U+304F
2204,U+3066,U+305F,U+307E
2205,U+3092,U+3042,U+3064
2206,U+3042,U+3064,U+304D
2207,U+3092,U+3055,U+308A
2208,U+3064,U+3051,U+3066
2209,U+308B,U+3078,U+3057
2210,U+3044,U+3072,U+304D
2211,U+3072,U+304D,U+306B
2212,U+304D,U+306B,U+306F
2213,U+3092,U+304B,U+3051
2214,U+304B,U+3051,U+3066
2215,U+3051,U+3066,U+3088
2216,U+3066,U+3088,U+3057
2217,U+3055,U+304B,U+306A
2218,U+304B,U+306A,U+3082
2219,U+306A,U+3082,U+306E
2220,U+3057,U+304D,U+305F
2221,U+304D,U+305F,U+307E
2222,U+306B,U+3059,U+308B
2223,U+3068,U+3044,U+3075
2224,U+306B,U+3066,U+306F
2225,U+3053,U+308C,U+3092
2226,U+306F,U+306A,U+306F
2227,U+3092,U+3068,U+308A
2228,U+306B,U+3066,U+3088
2229,U+3066,U+3088,U+304F
2230,U+306E,U+306F,U+3057
2231,U+306F,U+3057,U+3084
2232,U+3066,U+3088,U+304F
2233,U+3088,U+304F,U+306F
2234,U+304F,U+306F,U+3057
2235,U+306F,U+3057,U+3084
2236,U+305F,U+308B,U+3092
2237,U+306B,U+3066,U+3088
2238,U+3066,U+3088,U+304F
2239,U+3088,U+304F,U+3059
2240,U+304F,U+3059,U+308A
2241,U+3059,U+308A,U+3066
2242,U+3053,U+307E,U+304B
2243,U+307E,U+304B,U+306A
2244,U+304B,U+306A,U+308B
2245,U+306A,U+308B,U+3075
2246,U+308B,U+3075,U+308B
2247,U+3075,U+308B,U+3072
2248,U+308B,U+3072,U+306B
2249,U+3072,U+306B,U+3066
2250,U+306B,U+3066,U+3075
2251,U+3066,U+3075,U+308B
2252,U+3075,U+308B,U+3072
2253,U+306E,U+3075,U+308B
2254,U+3075,U+308B,U+3072
2255,U+308B,U+3072,U+305F
2256,U+3072,U+305F,U+308B
2257,U+306C,U+304D,U+305F
2258,U+304D,U+305F,U+307E
2259,U+306E,U+3042,U+3064
2260,U+3042,U+3064,U+304D
2261,U+3075,U+308A,U+304B
2262,U+308A,U+304B,U+3051
2263,U+304B,U+3051,U+3066
2264,U+3059,U+3078,U+3057
2265,U+3059,U+307E,U+3057
2266,U+3078,U+3075,U+308A
2267,U+3075,U+308A,U+304B
2268,U+308A,U+304B,U+3051
2269,U+304B,U+3051,U+3066
2270,U+304B,U+3051,U+3066
2271,U+306B,U+3066,U+306F
2272,U+3092,U+3075,U+308A
2273,U+3059,U+307E,U+3057
2274,U+3092,U+306E,U+3051
2275,U+304B,U+308A,U+3092
2276,U+3088,U+304F,U+3059
2277,U+304F,U+3059,U+308A
2278,U+306B,U+3059,U+308A
2279,U+3059,U+308A,U+3064
2280,U+308A,U+3064,U+3051
2281,U+304B,U+3059,U+3092
2282,U+3059,U+3092,U+3068
2283,U+3092,U+3068,U+308A
2284,U+306B,U+3066,U+3088
2285,U+3066,U+3088,U+304F
2286,U+3088,U+304F,U+3059
2287,U+304F,U+3059,U+308A
2288,U+3059,U+308A,U+306E
2289,U+3053,U+308C,U+3092
2290,U+3057,U+3055,U+3066
2291,U+306B,U+3066,U+305D
2292,U+3066,U+305D,U+308D
2293,U+3068,U+304B,U+304D
2294,U+304B,U+304D,U+307E
2295,U+304D,U+307E,U+308F
2296,U+307E,U+308F,U+3057
2297,U+3084,U+3046,U+306B
2298,U+3046,U+306B,U+3057
2299,U+306B,U+3057,U+3066
2300,U+3068,U+3082,U+306B
2301,U+3068,U+304F,U+3068
2302,U+3066,U+3088,U+304F
2303,U+3088,U+304F,U+3059
2304,U+304F,U+3059,U+308A
2305,U+3068,U+3046,U+3092
2306,U+3044,U+308C,U+308B
2307,U+3082,U+305F,U+304F
2308,U+305F,U+304F,U+308F
2309,U+304F,U+308F,U+3048
2310,U+308F,U+3048,U+3089
2311,U+3048,U+3089,U+308C
2312,U+3089,U+308C,U+308B
2313,U+308C,U+308B,U+3082
2314,U+308B,U+3082,U+306E
2315,U+3082,U+306E,U+306A
2316,U+306E,U+306A,U+308A
2317,U+3066,U+3088,U+3057
2318,U+306B,U+304D,U+308A
2319,U+3066,U+3088,U+3057
2320,U+306A,U+306B,U+306B
2321,U+306B,U+306B,U+3066
2322,U+306B,U+3066,U+3082
2323,U+308B,U+3078,U+3057
2324,U+306E,U+304F,U+3059
2325,U+304F,U+3059,U+308A
2326,U+3059,U+308A,U+306A
2327,U+308A,U+306A,U+308A
2328,U+307E,U+308F,U+308A
2329,U+308F,U+308A,U+306E
2330,U+306B,U+304D,U+308A
2331,U+3092,U+3088,U+304F
2332,U+3078,U+308F,U+308A
2333,U+306E,U+3068,U+3051
2334,U+3068,U+3051,U+306C
2335,U+3084,U+3046,U+306B
2336,U+308B,U+3078,U+3057
2337,U+306B,U+3066,U+3064
2338,U+306B,U+3066,U+3082
2339,U+306B,U+3057,U+3088
2340,U+3057,U+3088,U+304F
2341,U+3088,U+308A,U+308F
2342,U+308A,U+308F,U+308A
2343,U+308F,U+308A,U+3066
2344,U+3092,U+3068,U+308A
2345,U+3068,U+308A,U+3044
2346,U+3092,U+3088,U+304D
2347,U+3088,U+304D,U+307B
2348,U+3082,U+304D,U+308A
2349,U+304D,U+308A,U+3066
2350,U+306B,U+3055,U+3057
2351,U+3055,U+3057,U+3059
2352,U+3057,U+3059,U+3053
2353,U+3059,U+3053,U+3057
2354,U+306B,U+304B,U+3051
2355,U+304B,U+3051,U+308F
2356,U+3051,U+308F,U+3055
2357,U+304B,U+3055,U+3093
2358,U+307F,U+305D,U+304B
2359,U+3066,U+3088,U+308D
2360,U+3088,U+308D,U+3057
2361,U+306E,U+3042,U+3093
2362,U+304B,U+3051,U+3082
2363,U+3068,U+3088,U+3057
2364,U+306E,U+3055,U+3057
2365,U+3055,U+3057,U+3053
2366,U+3057,U+3053,U+307F
2367,U+3092,U+3068,U+308A
2368,U+3092,U+3044,U+308C
2369,U+3044,U+308C,U+3088
2370,U+308C,U+3088,U+304F
2371,U+3088,U+304F,U+3068
2372,U+304F,U+3068,U+304D
2373,U+3053,U+307E,U+304B
2374,U+3057,U+3044,U+308C
2375,U+3044,U+308C,U+3068
2376,U+308C,U+3068,U+304F
2377,U+3068,U+304F,U+3068
2378,U+304F,U+3068,U+3072
2379,U+3068,U+3072,U+308D
2380,U+3078,U+3051,U+3057
2381,U+307E,U+304B,U+3059
2382,U+304B,U+3059,U+3053
2383,U+3059,U+3053,U+3057
2384,U+3053,U+3057,U+3075
2385,U+3057,U+3075,U+308A
2386,U+3075,U+308A,U+304B
2387,U+308A,U+304B,U+3051
2388,U+304B,U+3051,U+3053
2389,U+306C,U+3084,U+3046
2390,U+3084,U+3046,U+306B
2391,U+3046,U+306B,U+3084
2392,U+304D,U+3046,U+3059
2393,U+3046,U+3059,U+304F
2394,U+304D,U+308A,U+3066
2395,U+308A,U+3066,U+306F
2396,U+3066,U+306F,U+3057
2397,U+306F,U+3057,U+3084
2398,U+3075,U+3078,U+3057
2399,U+304D,U+306A,U+308A
2400,U+306A,U+308A,U+3068
2401,U+308A,U+3068,U+3082
2402,U+306B,U+306A,U+308A
2403,U+306A,U+308A,U+3068
2404,U+308A,U+3068,U+3082
2405,U+304B,U+3059,U+3078
2406,U+3059,U+3078,U+3057
2407,U+3092,U+3068,U+308A
2408,U+3068,U+3046,U+306E
2409,U+306B,U+3044,U+308C
2410,U+306B,U+3066,U+3057
2411,U+308A,U+3066,U+3075
2412,U+3066,U+3075,U+304B
2413,U+3075,U+304B,U+304D
2414,U+307B,U+305D,U+304D
2415,U+306B,U+3066,U+305B
2416,U+3066,U+305B,U+308F
2417,U+305B,U+308F,U+3057
2418,U+308F,U+3057,U+304F
2419,U+3057,U+304F,U+304B
2420,U+304F,U+304B,U+304D
2421,U+306B,U+3075,U+3078
2422,U+306B,U+304B,U+307E
2423,U+3084,U+3046,U+306B
2424,U+3080,U+3059,U+3078
2425,U+3059,U+3078,U+3057
2426,U+306F,U+306F,U+3084
2427,U+306F,U+3084,U+304F
2428,U+3084,U+304F,U+3080
2429,U+304F,U+3080,U+3055
2430,U+308B,U+3082,U+306E
2431,U+3082,U+306E,U+306A
2432,U+306E,U+306A,U+308A
2433,U+306B,U+3057,U+3084
2434,U+3057,U+3084,U+3046
2435,U+3092,U+3068,U+308A
2436,U+3066,U+3080,U+3059
2437,U+306F,U+305B,U+3093
2438,U+305B,U+3093,U+306B
2439,U+3093,U+306B,U+304D
2440,U+306B,U+304D,U+308A
2441,U+304D,U+308A,U+306A
2442,U+308A,U+306A,U+308A
2443,U+305B,U+306F,U+3057
2444,U+306F,U+3057,U+3084
2445,U+306F,U+3057,U+3084
2446,U+304B,U+306A,U+306A
2447,U+306A,U+306A,U+308A
2448,U+306B,U+3064,U+3051
2449,U+3064,U+3051,U+307B
2450,U+3051,U+307B,U+3068
2451,U+306B,U+3044,U+308C
2452,U+3078,U+3093,U+306F
2453,U+3093,U+306F,U+3084
2454,U+304F,U+3053,U+3057
2455,U+3042,U+3064,U+304F
2456,U+3064,U+304F,U+3057
2457,U+304F,U+3057,U+3066
2458,U+3057,U+3066,U+305F
2459,U+3066,U+305F,U+307E
2460,U+3092,U+308F,U+308A
2461,U+306B,U+3066,U+3053
2462,U+3066,U+3053,U+3057
2463,U+3059,U+3053,U+3057
2464,U+306B,U+3066,U+3053
2465,U+3066,U+3053,U+3057
2466,U+304B,U+3093,U+3066
2467,U+3093,U+3066,U+3093
2468,U+3066,U+3093,U+306E
2469,U+3082,U+3059,U+3053
2470,U+3059,U+3053,U+3057
2471,U+3066,U+305D,U+308D
2472,U+3068,U+304B,U+304D
2473,U+304B,U+304D,U+307E
2474,U+304D,U+307E,U+308F
2475,U+307E,U+308F,U+3057
2476,U+308B,U+306A,U+308A
2477,U+3066,U+3088,U+308A
2478,U+3092,U+3059,U+3053
2479,U+3059,U+3053,U+3057
2480,U+306B,U+3066,U+3068
2481,U+3066,U+3068,U+304D
2482,U+3092,U+306C,U+304D
2483,U+306B,U+3066,U+3082
2484,U+3066,U+3082,U+3046
2485,U+3082,U+3046,U+3061
2486,U+3046,U+3061,U+3042
2487,U+3068,U+3082,U+306B
2488,U+3057,U+304D,U+3082
2489,U+304D,U+3082,U+306E
2490,U+3059,U+3078,U+3057
2491,U+306B,U+308F,U+308A
2492,U+308F,U+308A,U+3053
2493,U+308A,U+3053,U+307F
2494,U+3053,U+307F,U+3088
2495,U+307F,U+3088,U+304F
2496,U+3088,U+304F,U+3068
2497,U+304F,U+3068,U+304D
2498,U+3068,U+304D,U+3066
2499,U+3092,U+3059,U+3053
2500,U+3059,U+3053,U+3057
2501,U+3053,U+3057,U+3044
2502,U+3057,U+3044,U+308C
2503,U+3059,U+3053,U+3057
2504,U+3092,U+3082,U+3059
2505,U+3082,U+3059,U+3053
2506,U+3059,U+3053,U+3057
2507,U+306B,U+3066,U+3057
2508,U+308A,U+3053,U+3057
2509,U+3066,U+305F,U+307E
2510,U+305F,U+307E,U+3053
2511,U+307E,U+3053,U+306A
2512,U+3053,U+306A,U+3078
2513,U+306A,U+3078,U+306B
2514,U+3078,U+306B,U+306E
2515,U+306B,U+306E,U+306F
2516,U+306E,U+306F,U+3057
2517,U+3092,U+3075,U+308A
2518,U+3075,U+308A,U+304B
2519,U+308A,U+304B,U+3051
2520,U+306C,U+3084,U+3046
2521,U+3084,U+3046,U+306B
2522,U+3066,U+306F,U+3057
2523,U+306F,U+3057,U+3084
2524,U+306B,U+304B,U+3051
2525,U+306B,U+308F,U+308A
2526,U+308F,U+308A,U+3053
2527,U+308A,U+3053,U+307F
2528,U+3053,U+307F,U+3092
2529,U+307F,U+3092,U+304D
2530,U+3092,U+304D,U+3066
2531,U+304D,U+3066,U+3088
2532,U+3066,U+3088,U+304F
2533,U+3078,U+3059,U+3053
2534,U+3059,U+3053,U+3057
2535,U+306B,U+3053,U+3051
2536,U+306C,U+3084,U+3046
2537,U+3084,U+3046,U+306B
2538,U+304B,U+304D,U+307E
2539,U+304D,U+307E,U+308F
2540,U+307E,U+308F,U+3057
2541,U+3092,U+306C,U+304D
2542,U+306C,U+304D,U+304A
2543,U+304D,U+304A,U+308D
2544,U+304A,U+308D,U+3057
2545,U+308D,U+3057,U+3057
2546,U+304D,U+3086,U+308B
2547,U+307B,U+307B,U+304D
2548,U+3059,U+3044,U+306E
2549,U+3044,U+306E,U+3046
2550,U+306E,U+3046,U+306B
2551,U+3046,U+306B,U+3066
2552,U+306B,U+3066,U+3075
2553,U+3066,U+3075,U+308B
2554,U+3075,U+308B,U+3072
2555,U+3059,U+3053,U+3057
2556,U+3053,U+3057,U+3064
2557,U+306B,U+304B,U+3051
2558,U+304B,U+3051,U+3055
2559,U+3051,U+3055,U+3068
2560,U+3055,U+3068,U+3046
2561,U+3068,U+3046,U+3092
2562,U+306B,U+3066,U+3088
2563,U+3066,U+3088,U+304F
2564,U+3088,U+304F,U+3068
2565,U+304F,U+3068,U+304D
2566,U+307E,U+308F,U+3059
2567,U+306B,U+3059,U+308B
2568,U+3059,U+308B,U+3068
2569,U+308B,U+3068,U+304D
2570,U+3068,U+304D,U+306F
2571,U+3044,U+3075,U+3093
2572,U+3053,U+307E,U+304B
2573,U+306B,U+3057,U+3066
2574,U+3059,U+3078,U+3057
2575,U+3078,U+3057,U+3044
2576,U+3092,U+306C,U+304D
2577,U+306C,U+304D,U+304A
2578,U+304D,U+304A,U+308D
2579,U+304A,U+308D,U+3057
2580,U+308D,U+3057,U+3088
2581,U+3057,U+3088,U+304F
2582,U+306F,U+3044,U+306B
2583,U+3092,U+3080,U+3057
2584,U+3080,U+3057,U+3066
2585,U+3092,U+304B,U+3051
2586,U+3059,U+3078,U+3057
2587,U+3092,U+3057,U+3066
2588,U+3092,U+308A,U+306B
2589,U+308A,U+306B,U+3057
2590,U+306B,U+3057,U+3066
2591,U+3068,U+3075,U+3061
2592,U+3075,U+3061,U+3068
2593,U+3061,U+3068,U+3092
2594,U+306F,U+307B,U+305D
2595,U+307B,U+305D,U+304F
2596,U+305D,U+304F,U+3057
2597,U+304F,U+3057,U+3066
2598,U+3057,U+3066,U+3092
2599,U+3066,U+3092,U+304D
2600,U+3092,U+304D,U+305F
2601,U+304D,U+305F,U+307E
2602,U+3059,U+3053,U+3057
2603,U+3055,U+3068,U+3046
2604,U+3068,U+3046,U+3068
2605,U+3046,U+3068,U+3092
2606,U+3092,U+3053,U+3057
2607,U+3053,U+3057,U+3089
2608,U+3057,U+3089,U+3078
2609,U+306E,U+305F,U+307E
2610,U+3044,U+3068,U+306B
2611,U+3068,U+306B,U+3066
2612,U+306B,U+3066,U+304F
2613,U+3066,U+3088,U+304F
2614,U+3068,U+308A,U+3044
2615,U+3078,U+3044,U+308C
2616,U+306E,U+3075,U+304F
2617,U+3075,U+304F,U+308D
2618,U+304F,U+308D,U+3092
2619,U+308A,U+3068,U+308C
2620,U+3068,U+308C,U+306F
2621,U+306E,U+305F,U+307E
2622,U+305F,U+307E,U+3053
2623,U+307E,U+3053,U+306F
2624,U+306B,U+307E,U+304D
2625,U+307E,U+304D,U+305B
2626,U+304D,U+305B,U+3044
2627,U+305B,U+3044,U+308D
2628,U+3044,U+308D,U+3046
2629,U+308D,U+3046,U+306B
2630,U+306B,U+306F,U+3061
2631,U+306F,U+3061,U+3044
2632,U+3061,U+3044,U+3055
2633,U+3044,U+3055,U+304F
2634,U+3055,U+304F,U+3057
2635,U+304F,U+3057,U+3066
2636,U+306A,U+308C,U+306F
2637,U+3068,U+3082,U+306B
2638,U+306B,U+3059,U+3078
2639,U+3059,U+3078,U+3057
2640,U+3092,U+305D,U+306E
2641,U+305D,U+306E,U+307E
2642,U+306B,U+304B,U+3051
2643,U+304B,U+3051,U+305F
2644,U+3051,U+305F,U+307E
2645,U+308F,U+308A,U+3066
2646,U+308A,U+3066,U+3088
2647,U+3066,U+3088,U+304F
2648,U+3088,U+304F,U+3068
2649,U+304F,U+3068,U+304D
2650,U+306E,U+304B,U+308F
2651,U+304B,U+308F,U+3089
2652,U+308F,U+3089,U+3051
2653,U+3089,U+3051,U+306E
2654,U+3092,U+3059,U+3053
2655,U+3059,U+3053,U+3057
2656,U+3053,U+3057,U+3053
2657,U+3057,U+3053,U+307E
2658,U+306B,U+304D,U+308A
2659,U+306A,U+308C,U+306F
2660,U+3068,U+3092,U+3055
2661,U+3092,U+3055,U+308A
2662,U+3055,U+308A,U+3066
2663,U+308A,U+3066,U+3053
2664,U+306B,U+3057,U+3066
2665,U+3088,U+308D,U+3057
2666,U+308D,U+3057,U+304D
2667,U+3057,U+304D,U+304B
2668,U+304D,U+304B,U+306A
2669,U+3066,U+3088,U+3057
2670,U+3078,U+3044,U+308C
2671,U+3044,U+308C,U+3057
2672,U+3068,U+308C,U+3057
2673,U+308C,U+3057,U+3068
2674,U+3057,U+3068,U+304D
2675,U+3068,U+304D,U+305F
2676,U+304D,U+305F,U+307E
2677,U+3057,U+304D,U+3092
2678,U+304D,U+3092,U+308F
2679,U+3092,U+308F,U+308A
2680,U+3092,U+3068,U+308A
2681,U+306F,U+306E,U+3051
2682,U+306E,U+3051,U+3066
2683,U+308F,U+308A,U+3053
2684,U+308A,U+3053,U+307F
2685,U+3059,U+308A,U+3066
2686,U+3092,U+3059,U+3053
2687,U+3059,U+3053,U+3057
2688,U+3068,U+304F,U+3068
2689,U+3088,U+304F,U+3059
2690,U+304F,U+3059,U+308A
2691,U+306B,U+3066,U+3082
2692,U+306B,U+3066,U+3082
2693,U+3072,U+3084,U+3046
2694,U+3084,U+3046,U+306F
2695,U+3046,U+306F,U+306F
2696,U+306B,U+3057,U+3066
2697,U+3057,U+3066,U+3082
2698,U+3082,U+3042,U+308C
2699,U+3082,U+3061,U+3068
2700,U+3061,U+3068,U+3088
2701,U+3068,U+3088,U+304F
2702,U+3082,U+3088,U+304F
2703,U+3088,U+304F,U+3064
2704,U+304F,U+3064,U+304D
2705,U+306B,U+3066,U+3082
2706,U+3057,U+304D,U+305F
2707,U+304D,U+305F,U+307E
2708,U+307B,U+3068,U+308F
2709,U+3068,U+308F,U+308A
