ID,Unicode
24100,U+3042
24120,U+3048
24145,U+304A
24167,U+3042
24175,U+3044
24181,U+307E
24189,U+3042
24195,U+3044
24196,U+3042
24201,U+3044
24209,U+304B
24219,U+3089
24222,U+3046
24260,U+3046
24271,U+3042
24272,U+3042
24277,U+3042
24281,U+3042
24283,U+3089
24295,U+3044
24298,U+307F
24302,U+3046
24315,U+3044
24321,U+3044
24332,U+3042
24335,U+306F
24361,U+3046
24375,U+3048
24390,U+306D
24406,U+3088
24411,U+3044
24421,U+3044
24474,U+3093
24477,U+308C
24488,U+3044
24499,U+3044
24501,U+3082
24506,U+3044
24520,U+305D
24543,U+3048
24549,U+3042
24552,U+3044
24573,U+3044
24593,U+3072
24596,U+3044
24598,U+3046
24609,U+3044
24621,U+3042
24624,U+308A
24628,U+3042
24634,U+3093
24635,U+3092
24639,U+308A
24641,U+3072
24645,U+3046
24668,U+3053
24669,U+307E
24684,U+304A
24693,U+3044
24694,U+3042
24702,U+3044
24713,U+304B
24721,U+3082
24744,U+3046
24752,U+3046
24755,U+305D
24767,U+306B
24771,U+3046
24772,U+3044
24777,U+306C
24783,U+3042
24810,U+3042
24826,U+3046
24827,U+3044
24830,U+3046
24835,U+3042
24867,U+3042
24870,U+3042
24873,U+3046
24901,U+3093
24904,U+3044
24917,U+3044
24918,U+3075
24935,U+3044
24937,U+3081
24986,U+3064
24988,U+307F
24994,U+3044
25019,U+304D
25040,U+308D
25049,U+304D
25065,U+306C
25070,U+3044
25072,U+3042
25091,U+3044
25096,U+3068
25098,U+3042
25103,U+3042
25107,U+3044
25115,U+3046
25119,U+304F
25127,U+3046
25129,U+3044
25142,U+3092
25169,U+3044
25195,U+3042
25210,U+3044
25217,U+3051
25239,U+3044
25246,U+3042
25269,U+3044
25270,U+3044
25281,U+3042
25288,U+3042
25289,U+3044
25302,U+3042
25308,U+3044
25314,U+3046
25316,U+306B
25324,U+3051
25329,U+3044
25332,U+304A
25336,U+3046
25372,U+3044
25399,U+3044
25402,U+3042
25406,U+3042
25444,U+3046
25446,U+3046
25464,U+3046
25470,U+3044
25477,U+3042
25485,U+3042
25507,U+3042
25510,U+307E
25525,U+3042
25530,U+304A
25531,U+307B
25533,U+3042
25556,U+3042
25559,U+306A
25567,U+3042
25574,U+3042
25577,U+3046
25578,U+307B
25597,U+3042
25603,U+3088
25611,U+3046
25613,U+3044
25627,U+3042
25635,U+3042
25636,U+3086
25639,U+3042
25642,U+3046
25665,U+305F
25666,U+306A
25692,U+3044
25725,U+3042
25733,U+3042
25740,U+3042
25761,U+3042
25762,U+308F
25763,U+306A
25764,U+3044
25774,U+3044
25780,U+3042
25784,U+3042
25787,U+3044
25793,U+3088
25805,U+307F
25806,U+3044
25812,U+306D
25817,U+3046
25837,U+3048
25842,U+3046
25850,U+307B
25855,U+3042
25859,U+3042
25873,U+3075
25875,U+3044
25883,U+3066
25899,U+3042
25901,U+3044
25904,U+3064
25909,U+3061
25910,U+3042
25921,U+3046
25923,U+3046
25929,U+3042
25932,U+3053
25944,U+3042
25946,U+3042
25949,U+3042
25953,U+3044
25955,U+3042
25960,U+3051
25976,U+3044
25986,U+3046
25988,U+3081
25997,U+3042
26012,U+3042
26015,U+3046
26046,U+3044
26052,U+3042
26074,U+3042
26082,U+3086
26096,U+3042
26107,U+3042
26122,U+3048
26130,U+3042
26131,U+3072
26139,U+3044
26151,U+3044
26181,U+307B
26203,U+3044
26209,U+3048
26217,U+3064
26222,U+306E
26225,U+3044
26229,U+3042
26246,U+3042
26250,U+3066
26255,U+3044
26261,U+3046
26268,U+3046
26276,U+3048
26280,U+307F
26284,U+3066
26287,U+3075
26295,U+3066
26297,U+3048
26298,U+3086
26309,U+3046
26329,U+3061
26334,U+3046
26343,U+3044
26359,U+3046
26363,U+3044
26366,U+3051
26369,U+3046
26379,U+306E
26396,U+3044
26401,U+3042
26406,U+3088
26408,U+3046
26423,U+3080
26426,U+307F
26427,U+305D
26462,U+3082
26475,U+307F
26481,U+3086
26493,U+3066
26497,U+3051
26513,U+3080
26530,U+3044
26532,U+3046
26546,U+3055
26551,U+308B
26554,U+3042
26568,U+3046
26576,U+3046
26590,U+3089
26615,U+3042
26617,U+3064
26625,U+3044
26642,U+3088
26643,U+304F
26644,U+3086
26655,U+3055
26658,U+3042
26662,U+3055
26663,U+3051
26664,U+3042
26683,U+3042
26689,U+3082
26712,U+3042
26722,U+3044
26748,U+3089
26756,U+3044
26764,U+3048
26766,U+3042
26771,U+3064
26779,U+3059
26784,U+3044
26814,U+3042
26818,U+3042
26824,U+3044
26831,U+3044
26836,U+3042
26849,U+3046
26855,U+3048
26881,U+3046
26887,U+3044
26893,U+305D
26902,U+3044
26909,U+3042
26935,U+306A
26963,U+3042
26982,U+306C
27004,U+3046
27035,U+3042
27046,U+3044
27049,U+308F
27067,U+3044
27099,U+3044
27101,U+3042
27102,U+308F
27113,U+3044
27121,U+307F
27146,U+3044
27155,U+3044
27159,U+3044
27170,U+3046
27206,U+3048
27214,U+3042
27231,U+3051
27235,U+3046
27253,U+3042
27258,U+3042
27266,U+3046
27297,U+3042
27311,U+308F
27321,U+306B
27338,U+3044
27350,U+3046
27366,U+308B
27380,U+3046
27390,U+306D
27396,U+3048
27403,U+3046
27424,U+306F
27447,U+307E
27454,U+3048
27456,U+3044
27457,U+3042
27479,U+305D
27483,U+3081
27513,U+306D
27521,U+305D
27525,U+3042
27559,U+3042
27579,U+3044
27593,U+3044
27594,U+308C
27606,U+3044
27613,U+305B
27615,U+306D
27620,U+3061
27625,U+3044
27647,U+3044
27668,U+304B
27673,U+3048
27677,U+3042
27686,U+3046
27706,U+3057
27720,U+3042
27736,U+3046
27743,U+3044
27763,U+3044
27766,U+304A
27769,U+3092
27775,U+3044
27778,U+3044
27781,U+3046
27787,U+307F
27795,U+3072
27797,U+3064
27799,U+3088
27803,U+3042
27836,U+3046
27856,U+3044
27862,U+304D
27894,U+308F
27897,U+307E
27903,U+3042
27907,U+3042
27912,U+3084
27914,U+3046
27917,U+306D
27925,U+3078
27966,U+3044
27970,U+3042
27994,U+3046
28002,U+3044
28006,U+3072
28034,U+3046
28036,U+304F
28044,U+3053
28062,U+3044
28125,U+3044
28127,U+3046
28129,U+3075
28133,U+3042
28161,U+3046
28163,U+3042
28205,U+308D
28232,U+304A
28245,U+3044
28258,U+3046
28264,U+3042
28287,U+307B
28291,U+304A
28304,U+3042
28317,U+305D
28326,U+3044
28331,U+3082
28336,U+3084
28341,U+3086
28350,U+3078
28375,U+304D
28376,U+3068
28377,U+3046
28379,U+3092
28381,U+3044
28389,U+3046
28419,U+304F
28453,U+3088
28455,U+306F
28504,U+3081
28545,U+3042
28547,U+308A
28562,U+3053
28564,U+3044
28590,U+3044
28601,U+306B
28616,U+304D
28621,U+3086
28642,U+3044
28655,U+3046
28662,U+3048
28668,U+3044
28671,U+3088
28712,U+3082
28720,U+3088
28745,U+3044
28762,U+3048
28771,U+3044
28774,U+3046
28782,U+3044
28799,U+3078
28805,U+3044
28806,U+3042
28811,U+3044
28814,U+3042
28816,U+3072
28817,U+3084
28841,U+3055
28848,U+3044
28852,U+3044
28869,U+3082
28870,U+3072
28900,U+3088
28918,U+306D
28920,U+308D
28922,U+3044
28924,U+3064
28926,U+3066
28952,U+3046
28953,U+3086
28954,U+3046
28958,U+3044
28997,U+3055
29001,U+304D
29016,U+3046
29025,U+306E
29042,U+3042
29043,U+306F
29069,U+3042
29083,U+3042
29088,U+3048
29105,U+3044
29118,U+3046
29126,U+3042
29130,U+3093
29149,U+3044
29163,U+3046
29174,U+3044
29181,U+3086
29184,U+3042
29187,U+3042
29190,U+3053
29191,U+3046
29198,U+3088
29203,U+3044
29228,U+3046
29263,U+307F
29276,U+3042
29286,U+3044
29290,U+3044
29291,U+308C
29293,U+304F
29303,U+3042
29309,U+3046
29314,U+3044
29321,U+3044
29343,U+3042
29348,U+3089
29371,U+308B
29374,U+3042
29404,U+305D
29406,U+3042
29410,U+3046
29470,U+3042
29533,U+3044
29542,U+3042
29545,U+3042
29565,U+3086
29568,U+3046
29570,U+3042
29578,U+308B
29584,U+3044
29596,U+3042
29606,U+3042
29610,U+3046
29612,U+3046
29616,U+3042
29621,U+3046
29628,U+3064
29664,U+3046
29675,U+3044
29682,U+3044
29683,U+308A
29689,U+3042
29698,U+308D
29722,U+305F
29732,U+3042
29743,U+3093
29745,U+3046
29747,U+3046
29852,U+3044
29858,U+3042
29859,U+3093
29876,U+3044
29885,U+3075
29889,U+308F
29893,U+3046
29913,U+3046
29921,U+3081
29922,U+3046
29927,U+3046
29928,U+3046
29938,U+3044
29942,U+3042
29945,U+305F
29946,U+3042
29949,U+305F
29965,U+3042
29979,U+3042
29982,U+3044
29986,U+3042
29996,U+3046
29997,U+307F
30001,U+3042
30005,U+3044
30008,U+3044
30010,U+3081
30015,U+3042
30018,U+3044
30029,U+3046
30039,U+3084
30081,U+3046
30115,U+3046
30127,U+3042
30142,U+3046
30144,U+3042
30166,U+3042
30174,U+3046
30215,U+3044
30219,U+3046
30230,U+3046
30236,U+3072
30251,U+306C
30277,U+308C
30279,U+305D
30280,U+3088
30282,U+3051
30335,U+3046
30351,U+3042
30370,U+3042
30388,U+3042
30400,U+3046
30401,U+3061
30403,U+3046
30405,U+3046
30449,U+3046
30464,U+306F
30467,U+3042
30474,U+3044
30495,U+3042
30506,U+3044
30510,U+3042
30514,U+308F
30539,U+3046
30549,U+3044
30551,U+3046
30560,U+3072
30561,U+3084
30567,U+3042
30572,U+3044
30577,U+3044
30585,U+306F
30605,U+3053
30615,U+3046
30626,U+3044
30636,U+306D
30647,U+3046
30648,U+3061
30651,U+3046
30658,U+3048
30661,U+3042
30696,U+3042
30708,U+3046
30709,U+3078
30726,U+3044
30729,U+3048
30733,U+3042
30736,U+3046
30756,U+3042
30775,U+3042
30776,U+306F
30811,U+3046
30821,U+3088
30825,U+3046
30827,U+3044
30837,U+3042
30840,U+3046
30841,U+3093
30852,U+3046
30856,U+3092
30928,U+3046
30938,U+3042
30942,U+3044
30955,U+3042
30963,U+3044
30976,U+3044
30982,U+3042
31013,U+3046
31022,U+3046
31037,U+3042
31042,U+304B
31057,U+3046
31058,U+3061
31090,U+3046
31091,U+3081
31106,U+3042
31109,U+3042
31114,U+307F
31125,U+304B
31141,U+305B
31142,U+3046
31148,U+3046
31166,U+3042
31181,U+3044
31182,U+3042
31194,U+307F
31195,U+305D
31205,U+3046
31216,U+3042
31217,U+308F
31232,U+3042
31238,U+3042
31245,U+3093
31247,U+306E
31258,U+304A
31263,U+3042
31272,U+304A
31277,U+3044
31294,U+306D
31296,U+3044
31310,U+305B
31312,U+3048
31336,U+3042
31349,U+3044
31359,U+308F
31364,U+3064
31375,U+3046
31398,U+3046
31405,U+3046
31413,U+3059
31415,U+3042
31432,U+3086
31446,U+3046
31455,U+3044
31460,U+3046
31463,U+3046
31479,U+3042
31496,U+3042
31502,U+3044
31503,U+3046
31519,U+3044
31520,U+308C
31528,U+3046
31531,U+3066
31549,U+308D
31560,U+306D
31566,U+3046
31586,U+3044
31594,U+3053
31596,U+3075
31610,U+3044
31628,U+306F
31644,U+3044
31669,U+3064
31671,U+3042
31684,U+3086
31701,U+3046
31704,U+3053
31723,U+3061
31766,U+3055
31767,U+3046
31804,U+306F
31817,U+306D
31829,U+3075
31838,U+3042
31866,U+3046
31868,U+306E
31878,U+3044
31885,U+306D
31890,U+304F
31893,U+3081
31917,U+3046
31925,U+3044
31934,U+3046
31945,U+3046
31951,U+3042
31965,U+308A
31967,U+307E
31971,U+3044
31979,U+3042
31989,U+3044
31992,U+3088
31995,U+308F
32007,U+3044
32023,U+3053
32057,U+3046
32084,U+3042
32085,U+3089
32100,U+3046
32103,U+3046
32123,U+3046
32124,U+3078
32134,U+3092
32139,U+3046
32144,U+304A
32163,U+3081
32180,U+3088
32185,U+3064
32191,U+3042
32198,U+3044
32213,U+3092
32219,U+3064
32290,U+3042
32311,U+3046
32346,U+3066
32377,U+3044
32411,U+3042
32418,U+307E
32423,U+3042
32427,U+3089
32435,U+3042
32457,U+3055
32467,U+3042
32486,U+307E
32488,U+3042
32495,U+3046
32500,U+3089
32511,U+304A
32513,U+304D
32515,U+3064
32523,U+3057
32527,U+3042
32546,U+3044
32574,U+306D
32582,U+308A
32585,U+304D
32586,U+3044
32606,U+306B
32607,U+3042
32616,U+3046
32627,U+3075
32639,U+3064
32650,U+3046
32661,U+3042
32663,U+305B
32664,U+3046
32670,U+306D
32681,U+308A
32691,U+3044
32715,U+3064
32729,U+3046
32751,U+305F
32760,U+3044
32768,U+3046
32773,U+3042
32784,U+3092
32792,U+3080
32795,U+304B
32819,U+3042
32845,U+3044
32846,U+308D
32876,U+3046
32904,U+305D
32909,U+3046
32911,U+3061
32917,U+3066
32929,U+3046
32936,U+3042
32961,U+306F
32973,U+3046
32978,U+3078
32980,U+3078
32986,U+3088
32988,U+306D
33001,U+3082
33020,U+308D
33027,U+305B
33029,U+3046
33044,U+3042
33048,U+3042
33067,U+3044
33082,U+3044
33088,U+3080
33089,U+3059
33097,U+3048
33102,U+3042
33112,U+3044
33131,U+306F
33138,U+3042
33150,U+3046
33170,U+3042
33171,U+3089
33187,U+3066
33208,U+3046
33232,U+3042
33244,U+304D
33268,U+3064
33274,U+3088
33281,U+3046
33288,U+3044
33292,U+3044
33300,U+3078
33311,U+3042
33332,U+3059
33352,U+3046
33364,U+3051
33368,U+3055
33382,U+3046
33443,U+3044
33447,U+3048
33456,U+3042
33480,U+3044
33484,U+3046
33503,U+3042
33533,U+3088
33536,U+3044
33552,U+3044
33557,U+3081
33582,U+3042
33604,U+305B
33621,U+308C
33654,U+3044
33663,U+3057
33682,U+306A
33688,U+307F
33691,U+3042
33713,U+308B
33718,U+3072
33723,U+305F
33724,U+3061
33726,U+3055
33745,U+3044
33749,U+3086
33753,U+3042
33766,U+3046
33787,U+3042
33798,U+3042
33819,U+3042
33820,U+3075
33827,U+3044
33833,U+3044
33838,U+3044
33849,U+3046
33873,U+3055
33881,U+3042
33886,U+3075
33900,U+3044
33908,U+3042
33926,U+304F
33927,U+3046
33933,U+3046
33946,U+3042
33950,U+3042
33955,U+3042
33960,U+3046
33970,U+3046
33975,U+3042
34010,U+308C
34028,U+3044
34030,U+3044
34032,U+3068
34036,U+3044
34041,U+3046
34044,U+3044
34046,U+3081
34058,U+304B
34074,U+3046
34083,U+307B
34085,U+3046
34096,U+3042
34106,U+3046
34113,U+3046
34121,U+3044
34133,U+3046
34134,U+3064
34154,U+3046
34157,U+3042
34158,U+3089
34177,U+3089
34179,U+3046
34183,U+3042
34192,U+3044
34198,U+3075
34203,U+3046
34223,U+3044
34225,U+3042
34229,U+3081
34230,U+3046
34232,U+3046
34236,U+3042
34247,U+3044
34260,U+3046
34278,U+3086
34291,U+3046
34298,U+3046
34303,U+3046
34313,U+3084
34314,U+3046
34332,U+3046
34340,U+3044
34356,U+3044
34358,U+3042
34369,U+3044
34384,U+305B
34385,U+3046
34391,U+3044
34432,U+3046
34444,U+3046
34448,U+3093
34469,U+3081
34471,U+3042
34484,U+3042
34502,U+305D
34505,U+3046
34508,U+3042
34515,U+3088
34520,U+3046
34546,U+3046
34548,U+3042
34551,U+3042
34553,U+308C
34554,U+3044
34558,U+3051
34564,U+3046
34572,U+3088
34581,U+3046
34586,U+305D
34597,U+3046
34600,U+3044
34608,U+3042
34610,U+3046
34619,U+305F
34624,U+3044
34630,U+3046
34634,U+307F
34637,U+3044
34640,U+3086
34651,U+3042
34658,U+3044
34660,U+3093
34661,U+3046
34667,U+3044
34671,U+3046
34676,U+3088
34691,U+3042
34709,U+3051
34710,U+3051
34717,U+3046
34728,U+3044
34731,U+3042
34767,U+3046
34769,U+3046
34773,U+3044
34777,U+3042
34784,U+3044
34788,U+3046
34795,U+3044
34806,U+3080
34809,U+3044
34822,U+307B
34839,U+3042
34842,U+3042
34844,U+3044
34848,U+3042
34879,U+3046
34889,U+3046
34902,U+3042
34942,U+3089
34951,U+3042
34953,U+3042
34957,U+3042
34960,U+3080
34966,U+3046
34969,U+304F
34985,U+3044
34990,U+3042
34998,U+3046
35007,U+3046
35009,U+3044
35036,U+3064
35043,U+3046
35070,U+307B
35077,U+3081
35078,U+3046
35093,U+3084
35094,U+3046
35096,U+3044
35110,U+3082
35113,U+3046
35127,U+307B
35136,U+3046
35146,U+3044
35156,U+3044
35160,U+306A
35165,U+3046
35175,U+3044
35183,U+3042
35204,U+3046
35209,U+304F
35222,U+3046
35227,U+3046
35228,U+3042
35233,U+3046
35248,U+307E
35253,U+3046
35268,U+3093
35279,U+308D
35281,U+3046
35283,U+3042
35289,U+3046
35303,U+3046
35307,U+3044
35316,U+3046
35319,U+3042
35338,U+3046
35341,U+3044
35344,U+3042
35351,U+3061
35355,U+306C
35358,U+3046
35359,U+3055
35370,U+3046
35380,U+3044
35384,U+3044
35386,U+3046
35389,U+308B
35403,U+3075
35410,U+3042
35421,U+3046
35435,U+3088
35447,U+3053
35449,U+3046
35455,U+3081
35456,U+3042
35462,U+3046
35465,U+3044
35483,U+3080
35486,U+3081
35505,U+3042
35512,U+3046
35517,U+306D
35518,U+307F
35520,U+3044
35530,U+3057
35539,U+3042
35540,U+3089
35586,U+3082
35604,U+3042
35619,U+3042
35635,U+3046
35665,U+308C
35672,U+306B
35686,U+3042
35700,U+3042
35718,U+306E
35721,U+3044
35762,U+306B
35782,U+305F
35796,U+3042
35811,U+3042
35813,U+3042
35817,U+308B
35818,U+3046
35828,U+308C
35837,U+307B
35839,U+304D
35860,U+304F
35861,U+3086
35868,U+3068
35926,U+3042
35928,U+308B
35929,U+3080
35934,U+308D
35971,U+306C
36004,U+307B
36012,U+304A
36022,U+307E
36056,U+304D
36075,U+3042
36099,U+3044
36106,U+304D
36116,U+3080
36118,U+3068
36131,U+3042
36135,U+306D
36169,U+3055
36205,U+3044
36209,U+3046
36212,U+3042
36285,U+3042
36296,U+3042
36298,U+305B
36303,U+3042
36339,U+3046
36342,U+304F
36357,U+3042
36371,U+3046
36375,U+3044
36385,U+3042
36387,U+3046
36404,U+304A
36430,U+3046
36434,U+3044
36438,U+3044
36449,U+3046
36451,U+3044
36458,U+3084
36461,U+3044
36525,U+3046
36535,U+3042
36544,U+3068
36546,U+3075
36550,U+3064
36551,U+3042
36559,U+3046
36597,U+3055
36612,U+3042
36617,U+3059
36618,U+3046
36630,U+3044
36634,U+3044
36648,U+304D
36661,U+3084
36676,U+3042
36683,U+3044
36685,U+3044
36687,U+3042
36690,U+3072
36694,U+3044
36701,U+308F
36711,U+3046
36715,U+3046
36717,U+3061
36725,U+3046
36732,U+3044
36736,U+3044
36742,U+3044
36747,U+3051
36752,U+3084
36765,U+306D
36768,U+3042
36771,U+3046
36784,U+3042
36808,U+3044
36822,U+3044
36824,U+3046
36826,U+3042
36831,U+3046
36836,U+3046
36840,U+3046
36841,U+305F
36857,U+3046
36875,U+304D
36876,U+307E
36883,U+3042
36885,U+3044
36889,U+3093
36897,U+3046
36905,U+3093
36911,U+3046
36922,U+305B
36923,U+3046
36949,U+3046
36967,U+3046
36968,U+3046
36971,U+3089
36986,U+305B
36987,U+3046
36991,U+3046
36993,U+3046
36995,U+3046
37002,U+304F
37007,U+305B
37008,U+3046
37038,U+3046
37050,U+3046
37064,U+3046
37068,U+3055
37073,U+3086
37078,U+305B
37083,U+3046
37085,U+3046
37090,U+3042
37093,U+305B
37095,U+3042
37117,U+3046
37123,U+3046
37126,U+3046
37139,U+3044
37153,U+3046
37156,U+305D
37158,U+3072
37162,U+3046
37195,U+3082
37224,U+3044
37235,U+3042
37243,U+3046
37248,U+306E
37251,U+3046
37257,U+307E
37260,U+3044
37262,U+305B
37268,U+3046
37273,U+3044
37276,U+3046
37281,U+3046
37284,U+305D
37285,U+3044
37290,U+304D
37297,U+3046
37298,U+3042
37304,U+3053
37313,U+3044
37322,U+306D
37336,U+3046
37341,U+3068
37344,U+3044
37349,U+3046
37355,U+3046
37363,U+3044
37370,U+3046
37379,U+3068
37380,U+3046
37381,U+3089
37394,U+307B
37401,U+3093
37420,U+3044
37426,U+3044
37430,U+3066
37432,U+3046
37445,U+3046
37446,U+3044
37449,U+3044
37454,U+3046
37467,U+305B
37468,U+3046
37473,U+3044
37474,U+3046
37477,U+3046
37497,U+307B
37508,U+305B
37509,U+3046
37519,U+3089
37523,U+3072
37525,U+306D
37528,U+3046
37536,U+3046
37545,U+306E
37547,U+3046
37600,U+3044
37610,U+3046
37619,U+3044
37633,U+3044
37638,U+3046
37655,U+3046
37656,U+3044
37658,U+3093
37667,U+3046
37677,U+3089
37681,U+3046
37690,U+3046
37700,U+308C
37701,U+3093
37706,U+3046
37716,U+3053
37718,U+3042
37727,U+308F
37760,U+3046
37773,U+3042
37776,U+305F
37783,U+3046
37789,U+3046
37794,U+3046
37804,U+3055
37811,U+306A
37817,U+3055
37819,U+306F
37834,U+3075
37835,U+3086
37836,U+3044
37838,U+3061
37845,U+3046
37856,U+3046
37861,U+3042
37865,U+3044
37868,U+3093
37885,U+3051
37888,U+3046
37904,U+3046
37918,U+3044
37925,U+3042
37929,U+3046
37935,U+306A
37939,U+3044
37943,U+3089
37948,U+3044
37967,U+3046
37970,U+3044
37990,U+3044
37994,U+3046
38001,U+3044
38004,U+3044
38006,U+3051
38008,U+3046
38020,U+307B
38042,U+3055
38044,U+3046
38052,U+3086
38054,U+3080
38064,U+3046
38074,U+3042
38076,U+3042
38088,U+3084
38098,U+3044
38124,U+307B
38130,U+3046
38135,U+3046
38157,U+3044
38159,U+305B
38165,U+3044
38169,U+3046
38182,U+3081
38190,U+3046
38191,U+3044
38207,U+3044
38211,U+3044
38227,U+3046
38237,U+3044
38244,U+3046
38261,U+3046
38267,U+3044
38272,U+3059
38277,U+3044
38278,U+308D
38284,U+308D
38302,U+3051
38303,U+3046
38304,U+3086
38318,U+3046
38321,U+3042
38322,U+3061
38329,U+3046
38330,U+3042
38334,U+3042
38352,U+307F
38356,U+3046
38359,U+3046
38361,U+3044
38367,U+3044
38371,U+3044
38374,U+3051
38380,U+3044
38388,U+3072
38394,U+3055
38416,U+3042
38422,U+3044
38464,U+3046
38489,U+305B
38501,U+3046
38518,U+3044
38523,U+3081
38541,U+308B
38544,U+3046
38556,U+308B
38583,U+3044
38605,U+3042
38609,U+3044
38622,U+306C
38628,U+304B
38643,U+3046
38648,U+3044
38671,U+3078
38675,U+305F
38689,U+3044
38690,U+308B
38697,U+3042
38709,U+3042
38711,U+3044
38757,U+3044
38768,U+3086
38789,U+306C
38801,U+304A
38829,U+3086
38833,U+3046
38861,U+3072
38884,U+3046
38905,U+3046
38906,U+3061
38913,U+3042
38915,U+306A
38937,U+3055
38945,U+304B
38950,U+308F
39017,U+3042
39033,U+3061
39040,U+3044
39051,U+3044
39064,U+3046
39087,U+3042
39095,U+3046
39102,U+3042
39115,U+308D
39123,U+306B
39135,U+3084
39138,U+3059
39164,U+3042
39171,U+3057
39175,U+308B
39196,U+3061
39200,U+3044
39202,U+308B
39205,U+306E
39206,U+3042
39216,U+3046
39227,U+3078
39239,U+3042
39247,U+3042
39256,U+308B
39273,U+305F
39299,U+3046
39368,U+3046
39376,U+3042
39378,U+3055
39384,U+305B
39387,U+3042
39395,U+305D
39399,U+3042
39403,U+3044
39404,U+308D
39412,U+3046
39467,U+3066
39477,U+3053
39479,U+3061
39491,U+3042
39508,U+3044
39516,U+3066
39551,U+3046
39580,U+3046
39605,U+3061
39612,U+307E
39631,U+304B
39647,U+308C
39660,U+3042
39666,U+3053
39691,U+3048
39705,U+308B
39737,U+3078
39758,U+3042
39767,U+3042
39786,U+3042
39788,U+306E
39796,U+3068
39797,U+3075
39798,U+3075
39809,U+3042
39824,U+3042
39850,U+3066
39902,U+306B
39914,U+3042
39943,U+306C
39956,U+308C
40020,U+3042
40034,U+3044
40051,U+304B
40061,U+3075
40065,U+3066
40070,U+3068
40107,U+306E
40146,U+3078
40159,U+3042
40252,U+308B
40253,U+3055
40301,U+304F
40311,U+3078
40323,U+3042
40326,U+3042
40331,U+3093
40345,U+3061
40348,U+3078
40352,U+3044
40368,U+304B
40405,U+3044
40453,U+308C
40475,U+3042
40488,U+3042
40504,U+3046
40535,U+308F
40555,U+3042
40564,U+306A
40603,U+306E
40606,U+3072
40622,U+3042
40626,U+3042
40655,U+3046
40658,U+305D
40669,U+3057
40671,U+308C
40678,U+3075
40688,U+305F
40721,U+3042
40724,U+3042
40725,U+3086
40736,U+3042
40752,U+3044
40753,U+3082
40759,U+3042
40766,U+3042
40768,U+3042
40780,U+3042
40793,U+305B
40802,U+3042
40806,U+3053
40821,U+3093
40848,U+3072
40854,U+305B
40865,U+3044
40875,U+3075
40885,U+3089
40886,U+305F
40929,U+3042
40958,U+3078
40960,U+308C
40961,U+306A
40984,U+307F
40993,U+3044
40995,U+3046
40998,U+3051
41008,U+3042
41029,U+3093
41076,U+308B
41079,U+3046
41084,U+306A
41085,U+3042
41090,U+3081
41103,U+3044
41104,U+3089
41119,U+3044
41132,U+3081
41136,U+3042
41144,U+3042
41148,U+3044
41165,U+3042
41181,U+306B
41200,U+3042
41210,U+306C
41220,U+3059
41234,U+308B
41240,U+3042
41308,U+3042
41310,U+3042
41316,U+3042
41319,U+3044
41333,U+3042
41340,U+3044
41348,U+3092
41351,U+305B
41374,U+3042
41379,U+3057
41393,U+3044
41421,U+3042
41422,U+308A
41450,U+304F
41455,U+3080
41465,U+3057
41468,U+3064
41484,U+3066
41489,U+3042
41521,U+308A
41523,U+3042
41534,U+308A
41548,U+3066
41561,U+308B
41565,U+3057
41594,U+3042
41617,U+3042
41618,U+307E
41628,U+3075
41632,U+3046
41633,U+306A
41644,U+3042
41651,U+3042
41655,U+304A
41656,U+306A
41719,U+3044
41726,U+3061
41738,U+3044
41752,U+308A
41762,U+3086
41776,U+3042
41803,U+3066
41808,U+3042
41840,U+3072
41886,U+3066
41919,U+3053
41924,U+3066
41958,U+3042
41983,U+3068
41984,U+3044
41993,U+306B
42026,U+3046
42038,U+306E
42060,U+3053
42099,U+3042
42106,U+306C
42111,U+3042
42112,U+3089
42114,U+3092
42137,U+3046
42240,U+3080
42281,U+3042
42301,U+306E
42309,U+306B
42318,U+3042
42322,U+306B
42327,U+3042
42339,U+308A
42349,U+3042
42389,U+3046
42417,U+3064
42468,U+3092
42476,U+3044
42488,U+3072
42509,U+3042
42539,U+308B
42569,U+3042
42587,U+3042
42601,U+3092
42611,U+3059
42623,U+3046
42631,U+306A
42670,U+306E
42675,U+308D
42681,U+3046
42685,U+3093
42719,U+304F
42739,U+304B
42749,U+304B
42755,U+3066
42756,U+304A
42759,U+3046
42777,U+3081
42779,U+3046
42782,U+3061
42787,U+3059
42790,U+3044
42795,U+3046
42799,U+3042
42805,U+306C
42834,U+3042
42837,U+3042
42852,U+3046
42870,U+3046
42876,U+3046
42893,U+3042
42904,U+3042
42918,U+3046
42920,U+3042
42923,U+305D
42947,U+308F
42957,U+3046
42992,U+304D
43003,U+3044
43015,U+306A
43032,U+308C
43059,U+3068
43068,U+304B
43077,U+3042
43081,U+3042
43084,U+3044
43086,U+3042
43099,U+3042
43108,U+3044
43114,U+3080
43141,U+3042
43146,U+307B
43152,U+3042
43155,U+3093
43164,U+3046
43172,U+3046
43177,U+3046
43180,U+3044
43183,U+3046
43189,U+3042
43204,U+305B
43252,U+3046
43267,U+3042
43272,U+3044
43283,U+3044
43305,U+3082
43310,U+3064
43327,U+307E
43353,U+3044
43364,U+307B
43374,U+3046
43377,U+3044
43401,U+3044
43405,U+3044
43408,U+3044
43415,U+3046
43416,U+3089
43430,U+3044
43466,U+3044
43467,U+3044
43481,U+3044
43492,U+3046
43497,U+305D
43511,U+3093
43520,U+3044
43532,U+308F
43554,U+3046
