ID,Image,X,Y,Width,Height
9357,200021712-00047_1,972,3011,34,122
9371,200021712-00047_1,548,1552,91,74
9389,200021712-00047_2,1945,1473,73,75
9417,200021712-00047_2,1558,1730,54,106
9433,200021712-00047_2,1357,2234,71,105
9445,200021712-00047_2,1197,1978,29,105
9462,200021712-00047_2,598,2368,80,78
9500,200021712-00048_1,1526,2473,42,132
9518,200021712-00048_1,1126,1819,57,114
9525,200021712-00048_1,1116,3011,51,121
9529,200021712-00048_1,945,1099,27,131
9564,200021712-00048_1,154,3259,57,111
9582,200021712-00048_2,1749,3376,90,98
9600,200021712-00048_2,1364,1468,107,74
9610,200021712-00048_2,1391,3105,40,145
9641,200021712-00048_2,796,1344,86,124
9658,200021712-00048_2,415,2108,88,115
9707,200021712-00049_1,1176,2628,42,138
9738,200021712-00049_1,780,2939,74,101
9758,200021712-00049_2,1919,1402,79,139
9778,200021712-00049_2,1719,2679,86,74
9779,200021712-00049_2,1714,2786,132,120
9802,200021712-00049_2,1346,1938,78,91
9828,200021712-00049_2,770,1267,86,129
9850,200021712-00049_2,406,1396,83,80
9876,200021712-00050_1,1518,929,81,64
9894,200021712-00050_1,1300,2083,137,77
9903,200021712-00050_1,1118,1026,72,156
9906,200021712-00050_1,1151,1684,25,135
9925,200021712-00050_1,370,1415,64,118
9926,200021712-00050_1,352,1687,84,118
9945,200021712-00050_1,184,3147,36,86
9949,200021712-00050_2,1930,1206,116,64
9961,200021712-00050_2,1759,1433,79,117
9969,200021712-00050_2,1585,1187,34,125
9982,200021712-00050_2,1578,3377,52,94
9987,200021712-00050_2,1371,1692,75,136
9997,200021712-00050_2,1371,3100,76,133
10049,200021712-00051_1,1660,1978,109,61
10051,200021712-00051_1,1698,2234,46,121
10060,200021712-00051_1,1489,1304,45,137
10066,200021712-00051_1,1477,2493,96,91
10082,200021712-00051_1,1279,3010,94,89
10085,200021712-00051_1,1110,948,72,87
10092,200021712-00051_1,1109,1957,46,138
10108,200021712-00051_1,904,2089,84,101
10123,200021712-00051_1,525,2875,77,113
10173,200021712-00051_2,1776,2609,50,143
10176,200021712-00051_2,1763,2996,97,135
10178,200021712-00051_2,1773,3249,86,102
10203,200021712-00051_2,1204,1574,63,110
10229,200021712-00051_2,460,1077,24,145
10258,200021712-00052_1,1480,1739,42,154
10261,200021712-00052_1,1469,2444,83,134
10275,200021712-00052_1,1265,3217,83,131
10318,200021712-00052_1,305,2420,77,113
10326,200021712-00052_1,124,1257,70,141
10329,200021712-00052_1,140,1915,34,126
10340,200021712-00052_2,1965,1282,73,107
10345,200021712-00052_2,1966,2282,77,134
10360,200021712-00052_2,1402,1100,53,129
10363,200021712-00052_2,1377,1657,87,58
10365,200021712-00052_2,1403,2022,48,137
10383,200021712-00052_2,1029,1009,32,97
10427,200021712-00052_2,433,1661,76,59
10428,200021712-00052_2,438,1757,90,127
10434,200021712-00052_2,453,2808,67,101
10437,200021712-00053_1,1663,998,75,75
10474,200021712-00053_1,904,2265,56,102
10475,200021712-00053_1,885,2408,84,126
10511,200021712-00053_1,332,2576,54,75
10515,200021712-00053_1,340,3181,40,139
10520,200021712-00053_1,145,1331,34,165
10535,200021712-00053_2,1990,1352,24,146
10557,200021712-00053_2,1576,1004,69,119
10567,200021712-00053_2,1585,2912,35,136
10573,200021712-00053_2,1406,1373,31,121
10603,200021712-00053_2,654,1884,35,152
10638,200021712-00054_1,1490,891,70,126
10643,200021712-00054_1,1477,1822,83,117
10670,200021712-00054_1,1125,2049,27,123
10676,200021712-00054_1,1093,3120,69,48
10686,200021712-00054_1,944,2033,25,107
10759,200021712-00056_1,1718,1115,30,131
10830,200021712-00056_1,331,2320,73,120
10837,200021712-00056_1,169,979,41,132
10852,200021712-00056_2,1903,2591,63,84
10853,200021712-00056_2,1911,2676,46,147
10855,200021712-00056_2,1941,3382,27,48
10871,200021712-00056_2,1513,1923,62,104
10888,200021712-00056_2,1318,2438,75,130
10890,200021712-00056_2,1321,2974,83,104
10952,200021712-00057_1,1738,2690,33,132
10953,200021712-00057_1,1732,2870,37,57
10957,200021712-00057_1,1497,1418,93,68
10964,200021712-00057_1,1514,3229,78,84
10966,200021712-00057_1,1304,1417,92,78
10974,200021712-00057_1,1346,3091,44,101
10982,200021712-00057_1,1123,1946,103,104
10997,200021712-00057_1,949,1946,40,89
11017,200021712-00057_1,538,894,85,126
11039,200021712-00057_1,370,2564,70,122
11042,200021712-00057_1,370,3243,59,89
11090,200021712-00057_2,1179,2576,39,100
11106,200021712-00057_2,986,3245,58,107
11118,200021712-00057_2,776,2454,103,87
11127,200021712-00057_2,613,2559,50,120
11148,200021712-00058_1,1306,1138,74,79
11230,200021712-00058_2,1519,1163,92,110
11258,200021712-00058_2,778,1826,65,80
11270,200021712-00058_2,585,2364,92,61
11351,200021712-00059_1,569,3404,84,83
11357,200021712-00059_1,387,1711,72,127
11396,200021712-00059_2,1860,3400,58,101
11418,200021712-00059_2,1432,3247,81,92
11456,200021712-00059_2,500,2236,81,112
11474,200021712-00060_1,1640,1382,49,131
11476,200021712-00060_1,1623,1780,72,74
11492,200021712-00060_1,1424,2299,82,103
11500,200021712-00060_1,1242,1791,72,48
11509,200021712-00060_1,1078,986,37,145
11515,200021712-00060_1,1047,2166,75,109
11526,200021712-00060_1,859,1379,80,103
11556,200021712-00060_1,95,1602,88,111
11583,200021712-00060_2,1545,2428,60,113
11683,200021712-00061_1,739,1298,65,118
11691,200021712-00061_1,552,896,40,129
11698,200021712-00061_1,531,2198,90,74
11712,200021712-00061_1,342,3001,79,108
11735,200021712-00061_2,1904,2874,86,111
11751,200021712-00061_2,1520,1214,71,124
11774,200021712-00061_2,756,1095,78,103
11788,200021712-00061_2,585,1322,49,122
11797,200021712-00061_2,376,1339,52,84
11804,200021712-00061_2,379,3000,41,123
11805,200021712-00061_2,357,3124,99,89
11828,200021712-00062_1,1304,1944,76,115
11832,200021712-00062_1,1331,2591,26,163
11834,200021712-00062_1,1287,3001,103,88
11860,200021712-00062_1,729,2711,81,110
11884,200021712-00062_1,357,2863,47,90
11898,200021712-00062_2,1912,1018,79,112
11916,200021712-00062_2,1708,2053,84,98
11917,200021712-00062_2,1755,2152,29,99
11921,200021712-00062_2,1739,2804,29,151
11940,200021712-00062_2,1144,2577,65,86
11961,200021712-00062_2,779,1166,45,152
11965,200021712-00062_2,791,1666,54,125
12003,200021712-00063_1,1650,2935,90,61
12072,200021712-00063_1,338,2433,84,68
12101,200021712-00063_2,1501,1038,82,111
12144,200021712-00063_2,932,2345,66,94
12145,200021712-00063_2,915,2490,102,105
12207,200021712-00064_1,1659,2906,91,111
12209,200021712-00064_1,1696,3274,20,147
12218,200021712-00064_1,1482,2147,38,123
12255,200021712-00064_1,714,3334,87,68
12257,200021712-00064_1,537,927,39,145
12272,200021712-00064_1,314,1217,75,108
12282,200021712-00064_1,336,3310,62,112
12288,200021712-00064_1,155,3057,28,113
12299,200021712-00064_2,1917,2393,81,136
12307,200021712-00064_2,1722,1348,91,72
12317,200021712-00064_2,1535,974,79,84
12323,200021712-00064_2,1528,1891,83,52
12338,200021712-00064_2,1338,1891,85,122
12370,200021712-00064_2,789,2926,64,132
12409,200021712-00065_1,1718,2563,39,96
12429,200021712-00065_1,1341,2542,19,149
12470,200021712-00065_1,374,1919,54,104
12490,200021712-00065_1,166,2942,109,137
12495,200021712-00065_2,2041,1494,22,159
12533,200021712-00065_2,1261,2334,37,90
12546,200021712-00065_2,701,2178,31,140
12549,200021712-00065_2,690,2571,58,133
12567,200021712-00066_1,1706,1865,82,119
12569,200021712-00066_1,1706,2293,75,55
12573,200021712-00066_1,1704,3320,80,102
12575,200021712-00066_1,1517,1085,83,60
12618,200021712-00066_1,351,953,96,120
12646,200021712-00066_2,1993,2827,75,97
12649,200021712-00066_2,1798,994,96,67
12666,200021712-00066_2,1630,2267,33,116
12668,200021712-00066_2,1623,2520,47,140
12676,200021712-00066_2,1423,1214,76,114
12693,200021712-00066_2,1227,1221,75,132
12694,200021712-00066_2,1221,1354,92,129
12700,200021712-00066_2,1249,2669,33,137
12721,200021712-00066_2,677,1657,64,95
12742,200021712-00066_2,452,3064,95,79
12771,200021712-00067_1,1302,1245,75,101
12772,200021712-00067_1,1298,1347,109,136
12776,200021712-00067_1,1300,2012,80,147
12816,200021712-00067_1,732,2831,87,94
12855,200021712-00067_1,163,3203,86,113
12876,200021712-00067_2,1643,2416,43,134
12881,200021712-00067_2,1425,972,71,112
12889,200021712-00067_2,1405,2425,103,82
12890,200021712-00067_2,1449,2508,27,158
12933,200021712-00067_2,667,2448,67,63
12940,200021712-00067_2,465,1494,86,93
12956,200021712-00068_1,1509,813,38,117
12985,200021712-00068_1,1107,1498,87,78
12986,200021712-00068_1,1124,1577,57,146
13013,200021712-00068_1,567,3317,35,128
13033,200021712-00068_1,170,2126,67,130
13058,200021712-00068_2,1722,1355,97,77
13059,200021712-00068_2,1759,1433,33,159
13061,200021712-00068_2,1736,1748,70,120
13088,200021712-00068_2,1352,2013,90,112
13090,200021712-00068_2,1361,2279,77,78
13096,200021712-00068_2,1352,3298,48,159
13097,200021712-00068_2,1170,821,51,131
13121,200021712-00068_2,586,2272,101,134
13164,200021712-00069_1,1478,3075,75,120
13177,200021712-00069_2,1142,2168,83,79
13265,200021712-00070_1,909,1402,79,99
13286,200021712-00070_1,555,2423,70,105
13305,200021712-00070_1,357,3199,93,71
13311,200021712-00070_1,159,2053,70,63
13315,200021712-00070_1,187,3287,30,129
13368,200021712-00070_2,971,3337,73,92
13401,200021712-00071_1,1519,1438,66,119
13438,200021712-00071_1,952,1307,76,150
13448,200021712-00071_1,753,958,95,103
13458,200021712-00071_1,579,943,79,146
13461,200021712-00071_1,600,1409,29,138
13462,200021712-00071_1,578,1851,74,83
13469,200021712-00071_1,590,3226,62,89
13500,200021712-00071_2,1713,2503,92,60
13502,200021712-00071_2,1758,3252,14,106
13518,200021712-00071_2,1355,1674,45,169
13532,200021712-00071_2,1154,2463,47,127
13543,200021712-00071_2,979,2476,49,97
13572,200021712-00072_1,1739,3246,84,101
13579,200021712-00072_1,1569,1921,38,135
13581,200021712-00072_1,1544,2192,77,102
13630,200021712-00072_1,413,1940,84,98
13641,200021712-00072_1,228,1139,64,109
13648,200021712-00072_1,208,2611,89,120
13652,200021712-00072_1,215,3397,96,65
13657,200021712-00072_2,1928,1983,77,108
13661,200021712-00072_2,1921,2757,94,143
13683,200021712-00072_2,1543,1468,77,105
13718,200021712-00072_2,808,1213,48,96
13729,200021712-00072_2,787,3426,111,58
13760,200021712-00073_1,1681,3085,85,81
13815,200021712-00073_1,742,1421,89,68
13848,200021712-00073_2,1944,1311,36,112
13862,200021712-00073_2,1745,1814,34,119
13863,200021712-00073_2,1719,1952,71,91
13881,200021712-00073_2,1539,2943,59,131
13921,200021712-00073_2,395,2711,80,99
13940,200021712-00074_1,1485,1575,112,128
13962,200021712-00074_1,1141,1652,37,145
13983,200021712-00074_1,958,3192,27,141
13987,200021712-00074_1,753,1428,54,123
14025,200021712-00074_2,1909,2186,79,105
14028,200021712-00074_2,1919,2826,68,100
14063,200021712-00074_2,1328,2578,81,89
14087,200021712-00074_2,936,1414,92,65
14131,200021712-00075_1,1651,3171,64,148
14153,200021712-00075_1,1260,2423,101,75
14189,200021712-00075_1,714,1776,69,109
14223,200021712-00075_2,1703,880,96,92
14259,200021712-00075_2,1316,2535,110,86
14270,200021712-00075_2,1131,1790,82,75
14284,200021712-00075_2,973,1895,38,114
14288,200021712-00075_2,957,2753,54,140
14307,200021712-00075_2,557,1995,103,125
14323,200021712-00075_2,379,2648,59,108
14332,200021712-00076_1,1722,1976,70,73
14383,200021712-00076_1,783,2214,67,106
14412,200021712-00076_2,1545,2479,35,106
14414,200021712-00076_2,1551,2709,55,130
14425,200021712-00076_2,1330,3142,95,86
14444,200021712-00076_2,955,2752,87,92
14493,200021712-00077_1,1724,2292,55,122
14496,200021712-00077_1,1721,3196,68,99
14519,200021712-00077_1,1149,1562,87,81
14525,200021712-00077_1,1150,2832,70,119
14527,200021712-00077_1,1168,3063,33,126
14553,200021712-00077_1,580,1053,74,113
14596,200021712-00077_2,1778,1145,34,116
14600,200021712-00077_2,1763,1923,76,85
14604,200021712-00077_2,1757,2558,73,116
14635,200021712-00077_2,1173,1532,97,60
14668,200021712-00077_2,599,2199,76,72
14691,200021712-00078_1,1526,1749,41,128
14702,200021712-00078_1,1325,1110,70,101
14730,200021712-00078_1,762,1095,56,96
14782,200021712-00078_2,1759,1840,30,150
14820,200021712-00078_2,1184,2378,39,127
14827,200021712-00078_2,955,1787,96,73
14833,200021712-00078_2,774,865,75,117
14850,200021712-00078_2,573,1114,79,98
14869,200021712-00079_1,1712,3212,22,99
14881,200021712-00079_1,1304,1641,73,98
14891,200021712-00079_1,1317,3212,37,118
14961,200021712-00079_2,1568,2926,28,116
14968,200021712-00079_2,1357,1791,70,105
14990,200021712-00079_2,797,1260,49,89
15053,200021712-00080_1,1301,2973,104,53
15070,200021712-00080_1,742,2825,78,107
15126,200021712-00080_2,1640,894,70,57
15187,200021712-00080_2,311,1673,34,71
15197,200021712-00081_1,1674,1025,132,99
15205,200021712-00081_1,1690,2954,67,82
15244,200021712-00081_1,760,2077,34,80
15252,200021712-00081_1,565,1403,43,121
15257,200021712-00081_1,565,2158,35,123
15265,200021712-00081_1,337,1028,97,137
15271,200021712-00081_1,374,2701,41,94
15279,200021712-00081_1,187,1770,39,101
15308,200021712-00081_2,1346,1293,46,104
15311,200021712-00081_2,1333,1799,76,121
15325,200021712-00081_2,1144,2064,82,122
15339,200021712-00081_2,977,3078,14,112
15348,200021712-00081_2,758,3226,71,101
15350,200021712-00081_2,580,1176,73,81
15391,200021712-00082_1,1111,2595,85,55
15405,200021712-00082_1,769,1674,58,106
15412,200021712-00082_1,747,3343,63,98
15424,200021712-00082_2,1785,1745,70,57
15425,200021712-00082_2,1800,1902,22,72
15439,200021712-00082_2,1795,3379,29,56
15454,200021712-00082_2,1693,2689,49,66
15455,200021712-00082_2,1698,2767,33,90
15473,200021712-00082_2,1582,2155,57,63
15480,200021712-00082_2,1590,3171,43,40
15487,200021712-00082_2,1495,1600,47,29
15497,200021712-00082_2,1505,3293,23,82
15503,200021712-00082_2,1399,1526,57,32
15513,200021712-00082_2,1292,866,71,61
15514,200021712-00082_2,1311,928,22,102
15557,200021712-00082_2,912,1849,42,72
15565,200021712-00082_2,907,2607,54,59
15575,200021712-00082_2,652,1530,13,117
15592,200021712-00082_2,524,874,53,31
15598,200021712-00082_2,519,1814,49,77
15611,200021712-00082_2,529,3373,56,52
15618,200021712-00082_2,416,1423,51,85
15633,200021712-00082_2,436,3107,18,76
15645,200021712-00082_2,345,2229,30,109
15646,200021712-00082_2,329,2362,52,81
15672,200021712-00083_1,1531,3152,29,69
15678,200021712-00083_1,1449,1313,94,56
15686,200021712-00083_1,1443,2409,54,88
15731,200021712-00083_1,962,1198,61,72
15743,200021712-00083_1,869,1381,67,61
15745,200021712-00083_1,892,1536,20,89
15748,200021712-00083_1,878,2573,27,96
15754,200021712-00083_1,874,3221,47,77
15761,200021712-00083_1,732,1838,36,76
15767,200021712-00083_1,733,2646,23,71
15788,200021712-00083_1,537,2682,39,43
15791,200021712-00083_1,509,3038,81,64
15817,200021712-00083_1,124,2724,89,78
15832,200021763-00004_1,624,2297,92,120
15853,200021763-00004_2,1027,2664,72,141
15886,200021763-00005_1,1392,3541,47,160
15889,200021763-00005_1,1225,3033,89,125
15894,200021763-00005_1,943,1986,111,119
15898,200021763-00005_1,989,2796,47,152
15930,200021763-00008_1,1360,3445,61,112
15944,200021763-00009_2,1228,1204,133,101
15960,200021763-00009_2,1347,3489,31,239
16012,200021763-00010_2,2562,1476,36,105
16017,200021763-00010_2,2428,2021,107,143
16038,200021763-00010_2,1441,1705,120,89
16040,200021763-00010_2,1461,2176,83,125
16045,200021763-00010_2,1223,1403,116,125
16046,200021763-00010_2,1243,1529,115,111
16075,200021763-00010_2,605,1564,92,163
16076,200021763-00010_2,603,1731,64,111
16123,200021763-00012_1,1534,2205,77,219
16174,200021763-00013_1,1379,3052,69,191
16197,200021763-00013_2,1434,4082,67,81
16243,200021763-00014_2,2568,1025,43,77
16258,200021763-00014_2,1951,620,128,156
16285,200021763-00014_2,1539,3506,135,165
16293,200021763-00014_2,1311,2132,140,149
16297,200021763-00014_2,1347,2706,84,143
16319,200021763-00014_2,681,3811,85,127
16338,200021763-00015_1,2343,1943,137,152
16342,200021763-00015_1,2349,3459,105,123
16350,200021763-00015_1,2188,2779,48,188
16351,200021763-00015_1,2137,2987,124,137
16405,200021763-00015_2,1714,2921,92,157
16419,200021763-00016_1,2056,1160,68,103
16422,200021763-00016_1,1744,952,109,151
16448,200021763-00016_1,1710,3113,136,153
16472,200021763-00016_2,705,1340,104,128
16526,200021763-00017_2,2116,1551,81,144
16527,200021763-00017_2,2143,1699,40,167
16540,200021763-00017_2,323,1512,123,140
16541,200021763-00017_2,2409,3043,112,192
16545,200021763-00017_2,1848,2887,125,100
16554,200021763-00017_2,1164,2952,77,161
16565,200021763-00018_1,2138,1707,111,164
16570,200021763-00018_1,1792,1865,121,119
16592,200021763-00018_1,1254,2830,121,76
16602,200021763-00018_1,420,1897,53,197
16615,200021763-00018_1,188,3382,132,167
16620,200021763-00018_2,2449,1400,57,168
16625,200021763-00018_2,2493,3609,79,120
16638,200021763-00018_2,1480,2858,151,68
16641,200021763-00018_2,1533,3266,47,176
16645,200021763-00018_2,1321,2126,116,185
16653,200021763-00018_2,583,1893,73,139
16666,200021763-00019_1,2032,1608,156,173
16668,200021763-00019_1,2082,2639,135,184
16672,200021763-00019_1,1742,2249,61,123
16692,200021763-00019_1,425,2511,135,120
16697,200021763-00019_1,125,1175,93,125
16708,200021763-00019_2,2166,2228,41,180
16727,200021763-00019_2,1247,1523,104,56
16736,200021763-00019_2,812,1375,67,103
16737,200021763-00019_2,839,1475,36,133
16739,200021763-00019_2,420,1259,61,127
16746,200021763-00019_2,773,2700,129,127
16747,200021763-00019_2,809,2864,97,89
16754,200021763-00019_2,1064,3795,75,85
16762,200021763-00019_2,389,3549,123,109
16778,200021763-00020_1,960,1429,28,133
16779,200021763-00020_1,947,1576,43,77
16794,200021763-00020_1,1028,3009,143,135
16798,200021763-00020_1,937,3181,33,181
16817,200021763-00020_2,1962,3549,116,107
16818,200021763-00020_2,1962,3669,116,112
16822,200021763-00020_2,1926,3144,51,141
16835,200021763-00020_2,715,3618,172,200
16845,200021763-00020_2,327,643,127,144
16865,200021763-00021_1,1814,1249,31,149
16871,200021763-00021_1,1918,2081,57,81
16874,200021763-00021_1,1549,1387,41,116
16885,200021763-00021_1,672,1925,165,132
16896,200021763-00021_1,1784,3092,32,95
16899,200021763-00021_1,1648,2908,33,131
16904,200021763-00021_1,2030,3780,32,108
16912,200021763-00021_1,1336,3547,40,120
16919,200021763-00021_1,1021,3487,119,99
16941,200021763-00021_2,2402,2922,45,135
16944,200021763-00021_2,2395,3347,64,77
16949,200021763-00021_2,1704,3080,60,115
16960,200021763-00021_2,695,3222,141,128
16964,200021763-00021_2,544,729,39,157
16966,200021763-00021_2,492,1057,129,155
16995,200021763-00022_1,1700,1138,153,139
17009,200021763-00022_1,1510,2622,144,156
17024,200021763-00022_1,1125,2368,77,104
17034,200021763-00022_1,679,603,111,135
17057,200021763-00022_1,291,3122,85,137
17078,200021763-00022_2,2399,2036,49,117
17082,200021763-00022_2,2188,651,44,107
17089,200021763-00022_2,1935,900,119,144
17094,200021763-00022_2,1920,2237,112,132
17115,200021763-00022_2,343,1651,93,132
17129,200021763-00023_1,920,1408,84,119
17134,200021763-00023_1,480,1687,77,132
17143,200021763-00023_1,2128,3381,85,87
17169,200021763-00023_2,2490,1240,71,129
17190,200021763-00023_2,2216,3051,28,140
17219,200021763-00024_1,1713,1852,111,161
17226,200021763-00024_1,1740,4022,85,100
17261,200021763-00024_1,897,2456,61,217
17316,200021763-00025_1,1494,2731,25,171
17325,200021763-00025_1,451,2995,112,128
17332,200021763-00025_1,1588,3819,69,64
17342,200021763-00025_2,2340,3782,69,72
17364,200021763-00025_2,639,2980,40,88
17390,200021763-00026_1,1917,3917,127,89
17394,200021763-00026_1,1745,2199,60,125
17395,200021763-00026_1,1681,2331,119,121
17404,200021763-00026_1,913,2852,57,77
17406,200021763-00026_1,792,3200,101,75
17410,200021763-00026_1,400,3007,36,128
17449,200021763-00027_1,1594,3136,120,112
17479,200021763-00027_1,120,3249,60,152
17483,200021763-00027_2,2476,3346,112,147
17502,200021763-00027_2,2034,3406,81,121
17504,200021763-00027_2,2036,3679,73,71
17530,200021763-00027_2,1271,3543,95,111
17597,200021763-00030_1,1028,3544,117,164
17639,200021763-00031_2,1928,2720,148,152
17642,200021763-00031_2,1960,3122,131,77
17657,200021763-00031_2,1380,3298,135,207
17660,200021763-00031_2,1277,3149,79,159
17667,200021763-00031_2,1004,3964,52,64
17669,200021763-00031_2,936,4069,97,48
17683,200021763-00031_2,345,2682,133,155
17689,200021763-00032_1,2311,3611,131,89
17693,200021763-00032_1,2128,2836,65,139
17694,200021763-00032_1,2094,2976,135,123
17701,200021763-00032_1,1720,1764,96,172
17703,200021763-00032_1,1701,2622,111,175
17715,200021763-00032_1,1524,3673,83,99
17755,200021763-00032_2,2012,1061,36,131
17773,200021763-00032_2,1977,2377,31,168
17789,200021763-00032_2,1916,3594,41,180
17797,200021763-00032_2,1322,979,87,129
17807,200021763-00032_2,1018,1421,28,129
17831,200021763-00032_2,1164,3538,73,99
17835,200021763-00032_2,1054,3622,27,113
17839,200021763-00032_2,665,1179,111,129
17849,200021763-00032_2,247,2032,119,157
17874,200021763-00033_1,1896,724,133,77
17875,200021763-00033_1,1917,840,123,107
17876,200021763-00033_1,1962,984,31,125
17881,200021763-00033_1,1721,1271,80,71
17900,200021763-00033_1,1309,3220,111,137
17901,200021763-00033_1,1290,3358,136,117
17910,200021763-00033_1,1092,3388,107,155
17916,200021763-00033_1,656,3949,120,101
17917,200021763-00033_1,493,1255,121,137
17924,200021763-00033_1,232,2016,91,101
17926,200021763-00033_1,452,2760,103,117
17931,200021763-00033_1,263,3001,164,151
17936,200021763-00033_2,2374,2310,81,197
17942,200021763-00033_2,1850,955,107,148
17947,200021763-00033_2,1720,1196,124,87
17954,200021763-00033_2,1588,1824,91,119
17972,200021763-00033_2,1313,1357,88,140
17983,200021763-00033_2,1113,832,81,119
17988,200021763-00033_2,1080,2290,140,219
17998,200021763-00033_2,873,1785,108,187
18005,200021763-00033_2,677,621,105,188
18007,200021763-00033_2,696,1380,61,128
18013,200021763-00033_2,710,2992,51,99
18016,200021763-00033_2,728,4066,79,52
18018,200021763-00033_2,520,772,33,133
18072,200021763-00034_1,1457,3849,93,111
18082,200021763-00034_1,669,2353,113,136
18107,200021763-00034_1,260,3237,75,103
18111,200021763-00034_1,261,3858,101,132
18119,200021763-00034_2,2273,1864,101,149
18120,200021763-00034_2,2314,2014,25,176
18123,200021763-00034_2,1985,1009,107,163
18145,200021763-00034_2,1738,3498,120,159
18149,200021763-00034_2,1601,3699,137,113
18174,200021763-00034_2,521,3144,45,171
18190,200021763-00035_1,1844,1461,51,155
18214,200021763-00035_1,715,1063,112,143
18221,200021763-00035_1,884,1664,103,108
18230,200021763-00035_1,587,1945,91,148
18239,200021763-00035_1,324,2313,104,89
18241,200021763-00035_1,955,2746,48,96
18249,200021763-00035_1,173,3034,137,165
18261,200021763-00035_1,185,3883,129,181
18265,200021763-00035_2,2563,1889,48,147
18266,200021763-00035_2,2513,3070,95,160
18275,200021763-00035_2,2333,997,72,116
18277,200021763-00035_2,2367,1362,105,179
18287,200021763-00035_2,1656,1262,111,141
18303,200021763-00035_2,1424,3197,84,143
18305,200021763-00035_2,1005,2160,121,181
18314,200021763-00035_2,729,3006,124,101
18320,200021763-00035_2,572,1206,39,221
18336,200021763-00036_1,2132,1576,107,56
18338,200021763-00036_1,1994,1590,64,160
18340,200021763-00036_1,1888,1569,84,140
18343,200021763-00036_1,1923,2061,61,113
18355,200021763-00036_1,2104,3406,125,56
18363,200021763-00036_1,1568,3202,157,172
18388,200021763-00036_1,181,3458,48,107
18404,200021763-00036_2,2151,2932,81,129
18410,200021763-00036_2,1602,1189,47,128
18418,200021763-00036_2,1261,1291,76,103
18436,200021763-00036_2,712,2790,43,127
18489,200021763-00037_1,347,1115,141,165
18494,200021763-00037_1,1076,1797,108,205
18503,200021763-00037_1,873,2620,129,65
18511,200021763-00037_1,452,2215,33,164
18512,200021763-00037_1,427,2391,84,117
18526,200021763-00037_1,892,3087,111,71
18544,200021763-00037_2,2537,3056,113,177
18552,200021763-00037_2,2378,1478,104,159
18560,200021763-00037_2,2138,1089,61,87
18584,200021763-00037_2,1730,771,137,136
18597,200021763-00037_2,1130,987,72,92
18599,200021763-00037_2,1024,1053,81,65
18614,200021763-00037_2,1322,2300,28,139
18618,200021763-00037_2,693,2380,73,84
18623,200021763-00037_2,567,2677,95,117
18631,200021763-00037_2,1497,3397,77,103
18632,200021763-00037_2,1476,3530,101,60
18635,200021763-00037_2,1382,3351,39,137
18655,200021763-00038_1,2256,1349,65,95
18656,200021763-00038_1,2219,1451,101,99
18666,200021763-00038_1,1894,1184,125,151
18712,200021763-00038_1,540,1317,116,116
18732,200021763-00038_1,541,2815,121,65
18743,200021763-00038_1,432,3459,93,52
18761,200021763-00038_2,2354,643,120,152
18772,200021763-00038_2,2002,1421,33,104
18783,200021763-00038_2,1831,3247,31,115
18791,200021763-00038_2,1886,3959,21,85
18795,200021763-00038_2,1550,1691,37,143
18798,200021763-00038_2,1507,2141,88,184
18812,200021763-00038_2,879,1483,103,141
18844,200021763-00039_1,2162,3032,67,116
18856,200021763-00039_1,1758,1729,79,151
18880,200021763-00039_1,1137,3119,55,195
18889,200021763-00039_1,915,2179,61,129
18909,200021763-00039_1,453,2652,133,184
18919,200021763-00039_2,2515,1258,103,189
18950,200021763-00039_2,1425,2492,128,164
18963,200021763-00039_2,949,1241,93,93
18989,200021763-00039_2,317,1510,107,69
19007,200021763-00040_1,1896,1145,23,124
19012,200021763-00040_1,1649,1152,36,129
19023,200021763-00040_1,1448,3841,144,132
19029,200021763-00040_1,1049,3477,37,112
19037,200021763-00040_1,568,1432,88,136
19054,200021763-00040_1,384,3621,99,133
19056,200021763-00040_1,119,3447,24,164
19059,200021763-00040_2,2380,1676,32,137
19062,200021763-00040_2,2152,1348,61,131
19095,200021763-00040_2,1696,3616,87,93
19098,200021763-00040_2,1543,1248,39,143
19117,200021763-00040_2,1139,1140,32,151
19131,200021763-00040_2,844,2861,165,191
19152,200021763-00041_1,2344,799,143,125
19182,200021763-00041_1,1769,2085,136,175
19183,200021763-00041_1,1789,3321,51,168
19189,200021763-00041_1,1568,1996,143,136
19218,200021763-00041_1,669,1467,39,165
19223,200021763-00041_1,636,2612,83,89
19225,200021763-00041_1,639,3131,193,189
19230,200021763-00041_1,644,3992,216,137
19242,200021763-00041_1,151,2023,35,127
19244,200021763-00041_1,157,2671,32,153
19252,200021763-00041_2,2562,2004,37,199
19255,200021763-00041_2,2556,2806,40,128
19278,200021763-00041_2,1420,871,143,167
19285,200021763-00041_2,1436,3409,172,120
19292,200021763-00041_2,1224,2233,113,196
19301,200021763-00041_2,592,909,139,161
19304,200021763-00041_2,415,637,108,124
19308,200021763-00041_2,276,1114,85,169
19314,200021763-00042_1,2381,1065,95,140
19326,200021763-00042_1,1734,2577,141,157
19344,200021763-00042_1,1327,2948,113,211
19352,200021763-00042_1,876,717,133,187
19360,200021763-00042_1,693,3458,144,173
19364,200021763-00042_1,489,745,55,171
19366,200021763-00042_1,469,1221,107,169
19381,200021763-00042_1,125,1317,89,117
19401,200021763-00042_2,1934,593,124,188
